ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
3593,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,"",,,HGNC:4086,Humans,DB01567
3594,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,"",,,HGNC:4088,Humans,DB01567
3595,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,1857126,U66661,P78334,GBRE_HUMAN,"",,,HGNC:4085,Humans,DB01567
3596,Gamma-aminobutyric acid receptor subunit pi,GABRP,2197001,U95367,O00591,GBRP_HUMAN,"",,,HGNC:4089,Humans,DB01567
3598,Gamma-aminobutyric acid receptor subunit rho-2,GABRR2,456428,M86868,P28476,GBRR2_HUMAN,"",,,HGNC:4091,Humans,DB01567
3599,Gamma-aminobutyric acid receptor subunit delta,GABRD,2388693,AF016917,O14764,GBRD_HUMAN,"",,,HGNC:4084,Humans,DB01567
3619,Gamma-aminobutyric acid receptor subunit rho-3,GABRR3,,AC026100,A8MPY1,GBRR3_HUMAN,"",,,HGNC:17969,Humans,DB01567
4674,Chromaffin granule amine transporter,SLC18A1,,,P54219,VMAT1_HUMAN,"",,,HGNC:10934,Humans,DB01442; DB01577
795,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,"",,GABRA1,HGNC:4075,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,"",,GABRA2,HGNC:4076,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
523,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,"",,GABRA3,HGNC:4077,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
478,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,905393,U30461,P48169,GBRA4_HUMAN,"",,GABRA4,HGNC:4078,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
471,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,"",,GABRA5,HGNC:4079,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
764,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,"",,GABRA6,HGNC:4080,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
2344,Gamma-aminobutyric acid receptor subunit beta-1,GABRB1,31635,X14767,P18505,GBRB1_HUMAN,"",,GABRB1,HGNC:4081,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
2346,Gamma-aminobutyric acid receptor subunit beta-2,GABRB2,455946,S67368,P47870,GBRB2_HUMAN,"",,GABRB2,HGNC:4082,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
2345,Gamma-aminobutyric acid receptor subunit beta-3,GABRB3,182925,M82919,P28472,GBRB3_HUMAN,4COF,,GABRB3,HGNC:4083,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3599,Gamma-aminobutyric acid receptor subunit delta,GABRD,2388693,AF016917,O14764,GBRD_HUMAN,"",,,HGNC:4084,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3595,Gamma-aminobutyric acid receptor subunit epsilon,GABRE,1857126,U66661,P78334,GBRE_HUMAN,"",,,HGNC:4085,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3593,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,"",,,HGNC:4086,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3592,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637,X15376,P18507,GBRG2_HUMAN,"",,,HGNC:4087,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3594,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,"",,,HGNC:4088,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3596,Gamma-aminobutyric acid receptor subunit pi,GABRP,2197001,U95367,O00591,GBRP_HUMAN,"",,,HGNC:4089,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3597,Gamma-aminobutyric acid receptor subunit theta,GABRQ,7861736,AF189259,Q9UN88,GBRT_HUMAN,"",,,HGNC:14454,Humans,DB00189; DB00237; DB00241; DB00306; DB00349; DB00371; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01107; DB01215; DB01437; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
4794,"Solute carrier family 52, riboflavin transporter, member 2",SLC52A2,,,Q9HAB3,S52A2_HUMAN,"",,,HGNC:30224,Humans,DB01440
172,Beta-1 adrenergic receptor,ADRB1,178200,J03019,P08588,ADRB1_HUMAN,2LSQ,,ADRB1,HGNC:285,Humans,DB00182
694,Beta-2 adrenergic receptor,ADRB2,29371,Y00106,P07550,ADRB2_HUMAN,1GQ4; 2R4R; 2R4S; 2RH1; 3D4S; 3KJ6; 3NY8; 3NY9; 3NYA; 3P0G; 3PDS; 3SN6; 4GBR; 4LDE; 4LDL; 4LDO; 4QKX,,ADRB2,HGNC:286,Humans,DB00182
1012,Beta-3 adrenergic receptor,ADRB3,178896,M29932,P13945,ADRB3_HUMAN,2CDW,,ADRB3,HGNC:288,Humans,DB00182
451,5-hydroxytryptamine receptor 2A,HTR2A,36431,S42168,P28223,5HT2A_HUMAN,"",,HTR2A,HGNC:5293,Humans,DB08804
393,5-hydroxytryptamine receptor 2B,HTR2B,475198,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3,,HTR2B,HGNC:5294,Humans,DB08804
533,5-hydroxytryptamine receptor 2C,HTR2C,338028,M81778,P28335,5HT2C_HUMAN,"",,HTR2C,HGNC:5295,Humans,DB08804
501,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,"",,ADRA1A,HGNC:277,Humans,DB00182; DB01576
575,Alpha-1B adrenergic receptor,ADRA1B,,M99589,P35368,ADA1B_HUMAN,"",,ADRA1B,HGNC:278,Humans,DB00182; DB01576
715,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,"",,ADRA1D,HGNC:280,Humans,DB00182; DB01576
289,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF,,ADRA2A,HGNC:281,Humans,DB00182; DB01576
572,Alpha-2B adrenergic receptor,ADRA2B,178198,M34041,P18089,ADA2B_HUMAN,2CVA,,ADRA2B,HGNC:282,Humans,DB00182; DB01576
342,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,"",,ADRA2C,HGNC:283,Humans,DB00182; DB01576
141,Sodium channel protein type 1 subunit alpha,SCN1A,12642270,AF225985,P35498,SCN1A_HUMAN,"",,SCN1A,HGNC:10585,Humans,DB00907
177,Sodium channel protein type 10 subunit alpha,SCN10A,4838145,AF117907,Q9Y5Y9,SCNAA_HUMAN,"",,SCN10A,HGNC:10582,Humans,DB00907
192,Sodium channel protein type 11 subunit alpha,SCN11A,6572950,AF188679,Q9UI33,SCNBA_HUMAN,"",,SCN11A,HGNC:10583,Humans,DB00907
2081,Sodium channel protein type 2 subunit alpha,SCN2A,457879,M94055,Q99250,SCN2A_HUMAN,2KAV; 4JPZ,,SCN2A,HGNC:10588,Humans,DB00907
2082,Sodium channel protein type 3 subunit alpha,SCN3A,7414320,AJ251507,Q9NY46,SCN3A_HUMAN,"",,SCN3A,HGNC:10590,Humans,DB00907
2083,Sodium channel protein type 4 subunit alpha,SCN4A,338213,M81758,P35499,SCN4A_HUMAN,"",,SCN4A,HGNC:10591,Humans,DB00907
197,Sodium channel protein type 5 subunit alpha,SCN5A,184039,M77235,Q14524,SCN5A_HUMAN,2KBI; 2L53; 4DCK; 4DJC; 4JQ0; 4OVN,,SCN5A,HGNC:10593,Humans,DB00907
4833,Sodium channel protein type 7 subunit alpha,SCN7A,,,Q01118,SCN7A_HUMAN,,,,HGNC:10594,Humans,DB00907
2084,Sodium channel protein type 8 subunit alpha,SCN8A,4321647,AF050736,Q9UQD0,SCN8A_HUMAN,"",,SCN8A,HGNC:10596,Humans,DB00907
1143,Sodium channel protein type 9 subunit alpha,SCN9A,758110,X82835,Q15858,SCN9A_HUMAN,"",,SCN9A,HGNC:10597,Humans,DB00907
3635,Sodium channel subunit beta-1,SCN1B,307415,L10338,Q07699,SCN1B_HUMAN,"",,,HGNC:10586,Humans,DB00907
3636,Sodium channel subunit beta-2,SCN2B,3309111,AF007783,O60939,SCN2B_HUMAN,"",,,HGNC:10589,Humans,DB00907
3637,Sodium channel subunit beta-3,SCN3B,7160975,AJ243396,Q9NY72,SCN3B_HUMAN,4L1D,,,HGNC:20665,Humans,DB00907
3638,Sodium channel subunit beta-4,SCN4B,27465047,AY149967,Q8IWT1,SCN4B_HUMAN,4MZ2; 4MZ3,,,HGNC:10592,Humans,DB00907
2198,Amine oxidase [flavin-containing] A,MAOA,187353,M68840,P21397,AOFA_HUMAN,1H8Q; 2BXR; 2BXS; 2Z5X; 2Z5Y,,MAOA,HGNC:6833,Humans,DB00182
2196,Amine oxidase [flavin-containing] B,MAOB,398415,S62734,P27338,AOFB_HUMAN,1GOS; 1H8R; 1OJ9; 1OJA; 1OJC; 1OJD; 1S2Q; 1S2Y; 1S3B; 1S3E; 2BK3; 2BK4; 2BK5; 2BYB; 2C64; 2C65; 2C66; 2C67; 2C70; 2C72; 2C73; 2C75; 2C76; 2V5Z; 2V60; 2V61; 2VRL; 2VRM; 2VZ2; 2XCG; 2XFN; 2XFO; 2XFP; 2XFQ; 2XFU; 3PO7; 3ZYX; 4A79; 4A7A; 4CRT,,MAOB,HGNC:6834,Humans,DB00182
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA,,GRIN1,HGNC:4584,Humans,DB00647
760,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A,558749,U09002,Q12879,NMDE1_HUMAN,3NFL,,GRIN2A,HGNC:4585,Humans,DB00647
417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202,U90278,Q13224,NMDE2_HUMAN,1S11; 1S2S; 2IPV,,GRIN2B,HGNC:4586,Humans,DB00647
454,"Glutamate receptor ionotropic, NMDA 2C",GRIN2C,1196449,L76224,Q14957,NMDE3_HUMAN,"",,GRIN2C,HGNC:4587,Humans,DB00647
396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026,U77783,O15399,NMDE4_HUMAN,"",,GRIN2D,HGNC:4588,Humans,DB00647
641,"Glutamate receptor ionotropic, NMDA 3A",GRIN3A,20372905,AJ416950,Q8TCU5,NMD3A_HUMAN,"",,GRIN3A,HGNC:16767,Humans,DB00647
534,"Glutamate receptor ionotropic, NMDA 3B",GRIN3B,3025446,AC004528,O60391,NMD3B_HUMAN,"",,GRIN3B,HGNC:16768,Humans,DB00647
795,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,"",,GABRA1,HGNC:4075,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,"",,GABRA2,HGNC:4076,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
523,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,"",,GABRA3,HGNC:4077,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
471,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,"",,GABRA5,HGNC:4079,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3593,Gamma-aminobutyric acid receptor subunit gamma-1,GABRG1,193783776,AK122845,Q8N1C3,GBRG1_HUMAN,"",,,HGNC:4086,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3592,Gamma-aminobutyric acid receptor subunit gamma-2,GABRG2,31637,X15376,P18507,GBRG2_HUMAN,"",,,HGNC:4087,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
3594,Gamma-aminobutyric acid receptor subunit gamma-3,GABRG3,1754749,S82769,Q99928,GBRG3_HUMAN,"",,,HGNC:4088,Humans,DB00349; DB00404; DB00475; DB00628; DB00683; DB00690; DB00801; DB00829; DB01068; DB01215; DB01489; DB01511; DB01544; DB01545; DB01558; DB01559; DB01588; DB01589
20,D(1A) dopamine receptor,DRD1,30397,X55760,P21728,DRD1_HUMAN,1OZ5,,DRD1,HGNC:3020,Humans,DB08804
145,D(1B) dopamine receptor,DRD5,32049,X58454,P21918,DRD5_HUMAN,"",,DRD5,HGNC:3026,Humans,DB08804
756,D(2) dopamine receptor,DRD2,181432,M30625,P14416,DRD2_HUMAN,1I15; 5AER,,DRD2,HGNC:3023,Humans,DB08804
581,D(3) dopamine receptor,DRD3,927342,U32499,P35462,DRD3_HUMAN,3PBL,,DRD3,HGNC:3024,Humans,DB08804
389,D(4) dopamine receptor,DRD4,291946,L12398,P21917,DRD4_HUMAN,"",,DRD4,HGNC:3025,Humans,DB08804
411,Neuronal acetylcholine receptor subunit alpha-10,CHRNA10,12053839,AJ278118,Q9GZZ6,ACH10_HUMAN,"",,CHRNA10,HGNC:13800,Humans,DB00237
738,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,1458110,U62431,Q15822,ACHA2_HUMAN,"",,CHRNA2,HGNC:1956,Humans,DB00237
3585,Neuronal acetylcholine receptor subunit alpha-3,CHRNA3,177898,M86383,P32297,ACHA3_HUMAN,4ZK4,,,HGNC:1957,Humans,DB00237
849,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4,755648,L35901,P43681,ACHA4_HUMAN,2GVT; 2LLY,,CHRNA4,HGNC:1958,Humans,DB00237
3586,Neuronal acetylcholine receptor subunit alpha-5,CHRNA5,177926,M83712,P30532,ACHA5_HUMAN,"",,,HGNC:1959,Humans,DB00237
3587,Neuronal acetylcholine receptor subunit alpha-6,CHRNA6,1458118,U62435,Q15825,ACHA6_HUMAN,"",,,HGNC:15963,Humans,DB00237
2341,Neuronal acetylcholine receptor subunit alpha-7,CHRNA7,496607,X70297,P36544,ACHA7_HUMAN,2MAW; 5AFH; 5AFJ; 5AFK; 5AFL; 5AFM; 5AFN,,CHRNA7,HGNC:1960,Humans,DB00237
2343,Neuronal acetylcholine receptor subunit alpha-9,CHRNA9,6688136,AJ243342,Q9UGM1,ACHA9_HUMAN,4D01; 4UXU; 4UY2,,CHRNA9,HGNC:14079,Humans,DB00237
850,Neuronal acetylcholine receptor subunit beta-2,CHRNB2,32017,X53179,P17787,ACHB2_HUMAN,2GVT; 2K58; 2K59; 2KSR; 2LM2,,CHRNB2,HGNC:1962,Humans,DB00237
3588,Neuronal acetylcholine receptor subunit beta-3,CHRNB3,1458124,U62438,Q05901,ACHB3_HUMAN,"",,,HGNC:1963,Humans,DB00237
3584,Neuronal acetylcholine receptor subunit beta-4,CHRNB4,1458126,U62439,P30926,ACHB4_HUMAN,2ASG,,,HGNC:1964,Humans,DB00237
