ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
198,Lysine--tRNA ligase,KARS,505108,D31890,Q15046,SYK_HUMAN,3BJU; 4DPG; 4YCU; 4YCW,,KARS,HGNC:6215,Humans,DB00123
201,Mitochondrial ornithine transporter 1,SLC25A15,5565862,AF112968,Q9Y619,ORNT1_HUMAN,"",,SLC25A15,HGNC:10985,Humans,DB00129
202,NEDD8-activating enzyme E1 regulatory subunit,NAE1,1314560,U50939,Q13564,ULA1_HUMAN,1R4M; 1R4N; 1TT5; 1YOV; 2NVU; 3DBH; 3DBL; 3DBR; 3GZN,,APPBP1,HGNC:621,Humans,DB00171
204,"Probable leucine--tRNA ligase, mitochondrial",LARS2,40788954,D21851,Q15031,SYLM_HUMAN,"",,LARS2,HGNC:17095,Humans,DB00149
206,Retinoic acid receptor beta,RARB,35883,X07282,P10826,RARB_HUMAN,1HRA; 1XAP; 4DM6; 4DM8; 4JYG; 4JYH; 4JYI,,RARB,HGNC:9865,Humans,DB00755
207,ATP-binding cassette sub-family C member 8,ABCC8,1374919,L78243,Q09428,ABCC8_HUMAN,"",,ABCC8,HGNC:59,Humans,DB00171
208,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",GPD1,508487,L34041,P21695,GPDA_HUMAN,1WPQ; 1X0V; 1X0X,,GPD1,HGNC:4455,Humans,DB00157
212,High affinity cationic amino acid transporter 1,SLC7A1,36161,X59155,P30825,CTR1_HUMAN,"",,SLC7A1,HGNC:11057,Humans,DB00123; DB00125; DB00129
213,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,2909856,AF047182,P56556,NDUA6_HUMAN,"",,NDUFA6,HGNC:7690,Humans,DB00157
215,Peroxisome proliferator-activated receptor gamma,PPARG,1711117,U79012,P37231,PPARG_HUMAN,1FM6; 1FM9; 1I7I; 1K74; 1KNU; 1NYX; 1PRG; 1RDT; 1WM0; 1ZEO; 1ZGY; 2ATH; 2F4B; 2FVJ; 2G0G; 2G0H; 2GTK; 2HFP; 2HWQ; 2HWR; 2I4J; 2I4P; 2I4Z; 2OM9; 2P4Y; 2POB; 2PRG; 2Q59; 2Q5P; 2Q5S; 2Q61; 2Q6R; 2Q6S; 2Q8S; 2QMV; 2VSR; 2VST; 2VV0; 2VV1; 2VV2; 2VV3; 2VV4; 2XKW; 2YFE; 2ZK0; 2ZK1; 2ZK2; 2ZK3; 2ZK4; 2ZK5; 2ZK6; 2ZNO; 2ZVT; 3ADS; 3ADT; 3ADU; 3ADV; 3ADW; 3ADX; 3AN3; 3AN4; 3B0Q; 3B0R; 3B1M; 3B3K; 3BC5; 3CDP; 3CDS; 3CS8; 3CWD; 3D6D; 3DZU; 3DZY; 3E00; 3ET0; 3ET3; 3FEJ; 3FUR; 3G9E; 3GBK; 3H0A; 3HO0; 3HOD; 3IA6; 3K8S; 3KMG; 3LMP; 3NOA; 3OSI; 3OSW; 3PBA; 3PO9; 3PRG; 3QT0; 3R5N; 3R8A; 3R8I; 3S9S; 3SZ1; 3T03; 3TY0; 3U9Q; 3V9T; 3V9V; 3V9Y; 3VJH; 3VJI; 3VN2; 3VSO; 3VSP; 3WJ4; 3WJ5; 3WMH; 3X1H; 3X1I; 4A4V; 4A4W; 4CI5; 4E4K; 4E4Q; 4EM9; 4EMA; 4F9M; 4FGY; 4HEE; 4JAZ; 4JL4; 4L96; 4L98; 4O8F; 4OJ4; 4PRG; 4PVU; 4PWL; 4R2U; 4R6S; 4XLD; 4XTA; 4XUM; 4Y29,,PPARG,HGNC:9236,Humans,DB00132; DB00159; DB11133; DB13961
217,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,3892594,AJ225028,Q9UBS5,GABR1_HUMAN,4MQE; 4MQF; 4MR7; 4MR8; 4MR9; 4MRM; 4MS1; 4MS3; 4MS4; 4PAS,,GABBR1,HGNC:4070,Humans,DB01956
218,Calcium-transporting ATPase type 2C member 1,ATP2C1,6715131,AF181120,P98194,AT2C1_HUMAN,"",,ATP2C1,HGNC:13211,Humans,DB01373
219,Asparagine synthetase [glutamine-hydrolyzing],ASNS,179100,M27396,P08243,ASNS_HUMAN,"",,ASNS,HGNC:753,Humans,DB00128; DB00142; DB00171; DB00174
220,Ribosyldihydronicotinamide dehydrogenase [quinone],NQO2,190818,J02888,P16083,NQO2_HUMAN,1QR2; 1SG0; 1XI2; 1ZX1; 2BZS; 2QMY; 2QMZ; 2QR2; 2QWX; 2QX4; 2QX6; 2QX8; 2QX9; 3FW1; 3G5M; 3GAM; 3NFR; 3NHF; 3NHJ; 3NHK; 3NHL; 3NHP; 3NHR; 3NHS; 3NHU; 3NHW; 3NHY; 3O2N; 3O73; 3OVM; 3OWH; 3OWX; 3OX1; 3OX2; 3OX3; 3TE7; 3TEM; 3TZB; 3UXE; 3UXH; 4FGJ; 4FGK; 4FGL; 4GQI; 4GR9; 4QOD; 4QOE; 4QOF; 4QOG; 4QOH; 4QOI; 4QOJ; 4U7F; 4U7G; 4U7H,,NQO2,HGNC:7856,Humans,DB00157; DB00170; DB01065
223,Valine--tRNA ligase,VARS,31545,X59303,P26640,SYVC_HUMAN,"",,VARS,HGNC:12651,Humans,DB00161
224,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,NDUFA1,2274974,X81900,O15239,NDUA1_HUMAN,"",,NDUFA1,HGNC:7683,Humans,DB00157
225,"Pyrroline-5-carboxylate reductase 1, mitochondrial",PYCR1,189498,M77836,P32322,P5CR1_HUMAN,2GER; 2GR9; 2GRA; 2IZZ,,PYCR1,HGNC:9721,Humans,DB00157; DB00172
227,Alcohol dehydrogenase 1A,ADH1A,178092,M12271,P07327,ADH1A_HUMAN,1HSO; 1U3T,,ADH1A,HGNC:249,Humans,DB00157
228,"Tryptophan--tRNA ligase, cytoplasmic",WARS,184657,M77804,P23381,SYWC_HUMAN,1O5T; 1R6T; 1R6U; 1ULH; 2AKE; 2AZX; 2DR2; 2QUH; 2QUI; 2QUJ; 2QUK,,WARS,HGNC:12729,Humans,DB00150
230,"Tyrosine--tRNA ligase, cytoplasmic",YARS,1184699,U40714,P54577,SYYC_HUMAN,1N3L; 1NTG; 1Q11; 4Q93; 4QBT,,YARS,HGNC:12840,Humans,DB00135
231,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",ALDH6A1,7160985,AJ249994,Q02252,MMSA_HUMAN,"",,ALDH6A1,HGNC:7179,Humans,DB00157
234,"Threonine--tRNA ligase, cytoplasmic",TARS,1464742,M63180,P26639,SYTC_HUMAN,1WWT; 4HWT; 4P3N; 4TTV,,TARS,HGNC:11572,Humans,DB00156
235,Calcium-binding mitochondrial carrier protein Aralar1,SLC25A12,3559910,Y14494,O75746,CMC1_HUMAN,4P5X; 4P60,,SLC25A12,HGNC:10982,Humans,DB00128
236,Neutral amino acid transporter B(0),SLC1A5,1478281,U53347,Q15758,AAAT_HUMAN,"",,SLC1A5,HGNC:10943,Humans,DB00174
243,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",NDUFB5,2909854,AF047181,O43674,NDUB5_HUMAN,"",,NDUFB5,HGNC:7700,Humans,DB00157
244,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",ALDH4A1,1353250,U24267,P30038,AL4A1_HUMAN,3V9G; 3V9H; 3V9I; 4OE5,,ALDH4A1,HGNC:406,Humans,DB00157
245,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10,NDUFB10,4164442,AF044954,O96000,NDUBA_HUMAN,"",,NDUFB10,HGNC:7696,Humans,DB00157
248,Arachidonate 5-lipoxygenase,ALOX5,187193,J03600,P09917,LOX5_HUMAN,2ABV; 3O8Y; 3V92; 3V98; 3V99,,ALOX5,HGNC:435,Humans,DB00159; DB00163; DB01892; DB14001; DB14002
252,Tyrosinase,TYR,340037,M27160,P14679,TYRO_HUMAN,"",,TYR,HGNC:12442,Humans,DB00157
253,"4-aminobutyrate aminotransferase, mitochondrial",ABAT,602705,L32961,P80404,GABT_HUMAN,"",,ABAT,HGNC:23,Humans,DB00114; DB00119; DB00142; DB00160
254,5'-AMP-activated protein kinase subunit beta-1,PRKAB1,2916800,AJ224515,Q9Y478,AAKB1_HUMAN,4CFE; 4CFF,,PRKAB1,HGNC:9378,Humans,DB00131
256,SEC14-like protein 2,SEC14L2,5596693,AL096881,O76054,S14L2_HUMAN,1O6U; 1OLM; 4OMJ; 4OMK,,SEC14L2,HGNC:10699,Humans,DB00163; DB14001; DB14002
258,Mitochondrial ornithine transporter 2,SLC25A2,13445628,AF332005,Q9BXI2,ORNT2_HUMAN,"",,SLC25A2,HGNC:22921,Humans,DB00129
259,"Beta-1,4-galactosyltransferase 1",B4GALT1,29424,X14085,P15291,B4GT1_HUMAN,2AE7; 2AEC; 2AES; 2AGD; 2AH9; 2FY7; 2FYA; 2FYB; 3EE5; 4EE3; 4EE4; 4EE5; 4EEA; 4EEG; 4EEM; 4EEO; 4L41,,B4GALT1,HGNC:924,Humans,DB00141
260,"Trifunctional enzyme subunit alpha, mitochondrial",HADHA,862457,D16480,P40939,ECHA_HUMAN,"",,HADHA,HGNC:4801,Humans,DB00157
261,Cytosolic purine 5'-nucleotidase,NT5C2,633071,D38524,P49902,5NTC_HUMAN,2J2C; 2JC9; 2JCM; 2XCV; 2XCW; 2XCX; 2XJB; 2XJC; 2XJD; 2XJE; 2XJF; 4H4B,,NT5C2,HGNC:8022,Humans,DB00171
262,Prostaglandin G/H synthase 2,PTGS2,291988,L15326,P35354,PGH2_HUMAN,1V0X,,PTGS2,HGNC:9605,Humans,DB00154; DB00159; DB01404; DB13961
263,"Nitric oxide synthase, endothelial",NOS3,189212,M93718,P29474,NOS3_HUMAN,1M9J; 1M9K; 1M9M; 1M9Q; 1M9R; 1NIW; 2LL7; 2MG5; 3EAH; 3NOS; 4D1O; 4D1P,,NOS3,HGNC:7876,Humans,DB00125; DB00155
264,Activin receptor type-1,ACVR1,338219,L02911,Q04771,ACVR1_HUMAN,3H9R; 3MTF; 3OOM; 3Q4U; 4BGG; 4C02; 4DYM,,ACVR1,HGNC:171,Humans,DB00171
268,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",MTHFD2,35071,X16396,P13995,MTDC_HUMAN,1ZN4,,MTHFD2,HGNC:7434,Humans,DB00116; DB00157
269,Adenylate cyclase type 1,ADCY1,41472630,AC069008,Q08828,ADCY1_HUMAN,"",,ADCY1,HGNC:232,Humans,DB00131; DB00171
271,Folate receptor beta,FOLR2,1655592,X69516,P14207,FOLR2_HUMAN,4KMY; 4KMZ; 4KN0; 4KN1; 4KN2,,FOLR2,HGNC:3793,Humans,DB00158
272,NADH-ubiquinone oxidoreductase chain 4L,MT-ND4L,337197,J01415,P03901,NU4LM_HUMAN,"",,MT-ND4L,HGNC:7460,Humans,DB00157
273,Kynurenine--oxoglutarate transaminase 1,CCBL1,758591,X82224,Q16773,KAT1_HUMAN,1W7L; 1W7M; 1W7N; 3FVS; 3FVU; 3FVX; 4WLH; 4WLJ; 4WP0,,CCBL1,HGNC:1564,Humans,DB00114
277,Calcium-binding mitochondrial carrier protein Aralar2,SLC25A13,22002963,AJ496569,Q9UJS0,CMC2_HUMAN,4P5W,,SLC25A13,HGNC:10983,Humans,DB00128
278,Pyridoxal phosphate phosphatase,PDXP,37545684,AY125047,Q96GD0,PLPP_HUMAN,2CFR; 2CFS; 2CFT; 2OYC; 2P27; 2P69,,PDXP,HGNC:30259,Humans,DB00114
284,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,NDUFB3,2909858,AF047183,O43676,NDUB3_HUMAN,"",,NDUFB3,HGNC:7698,Humans,DB00157
285,Sodium-coupled neutral amino acid transporter 3,SLC38A3,10242111,AF244548,Q99624,S38A3_HUMAN,"",,SLC38A3,HGNC:18044,Humans,DB00117
286,Arginase-1,ARG1,178995,M14502,P05089,ARGI1_HUMAN,1WVA; 1WVB; 2AEB; 2PHA; 2PHO; 2PLL; 2ZAV; 3DJ8; 3E6K; 3E6V; 3F80; 3GMZ; 3GN0; 3KV2; 3LP4; 3LP7; 3MFV; 3MFW; 3MJL; 3SJT; 3SKK; 3TF3; 3TH7; 3THE; 3THH; 3THJ; 4FCI; 4FCK; 4GSM; 4GSV; 4GSZ; 4GWC; 4GWD; 4HWW; 4HXQ; 4IE1,,ARG1,HGNC:663,Humans,DB00129; DB06757
287,4-trimethylaminobutyraldehyde dehydrogenase,ALDH9A1,1049219,U34252,P49189,AL9A1_HUMAN,"",,ALDH9A1,HGNC:412,Humans,DB00157
289,Alpha-2A adrenergic receptor,ADRA2A,178196,M23533,P08913,ADA2A_HUMAN,1HLL; 1HO9; 1HOD; 1HOF,,ADRA2A,HGNC:281,Humans,DB01363
292,"Serine hydroxymethyltransferase, mitochondrial",SHMT2,746436,U23143,P34897,GLYM_HUMAN,3OU5; 4PVF,,SHMT2,HGNC:10852,Humans,DB00114; DB00116; DB00145
294,"Alanine--tRNA ligase, cytoplasmic",AARS,1015321,D32050,P49588,SYAC_HUMAN,"",,AARS,HGNC:20,Humans,DB00160
295,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,NDUFB4,4164446,AF044957,O95168,NDUB4_HUMAN,"",,NDUFB4,HGNC:7699,Humans,DB00157
297,L-lactate dehydrogenase A-like 6A,LDHAL6A,46405145,AY581313,Q6ZMR3,LDH6A_HUMAN,"",,LDHAL6A,HGNC:28335,Humans,DB00157
299,Sorbitol dehydrogenase,SORD,520450,U07361,Q00796,DHSO_HUMAN,1PL6; 1PL7; 1PL8,,SORD,HGNC:11184,Humans,DB00157
304,S-adenosylmethionine synthase isoform type-2,MAT2A,36327,X68836,P31153,METK2_HUMAN,2P02; 4KTT; 4KTV; 4NDN,,MAT2A,HGNC:6904,Humans,DB00118
305,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",NDUFA9,5326823,AF050641,Q16795,NDUA9_HUMAN,"",,NDUFA9,HGNC:7693,Humans,DB00157
306,"Ornithine carbamoyltransferase, mitochondrial",OTC,189407,K02100,P00480,OTC_HUMAN,1C9Y; 1EP9; 1FVO; 1OTH,,OTC,HGNC:8512,Humans,DB00129; DB00155
307,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",NDUFS7,3342734,AC005329,O75251,NDUS7_HUMAN,"",,NDUFS7,HGNC:7714,Humans,DB00157
310,Apoptotic protease-activating factor 1,APAF1,2330015,AF013263,O14727,APAF_HUMAN,1C15; 1CWW; 1CY5; 1Z6T; 2P1H; 2YGS; 3J2T; 3JBT; 3YGS; 4RHW,,APAF1,HGNC:576,Humans,DB00171
311,5-hydroxytryptamine receptor 3A,HTR3A,681914,D49394,P46098,5HT3A_HUMAN,"",,HTR3A,HGNC:5297,Humans,DB08839
313,"NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial",NDUFC1,2909860,AF047184,O43677,NDUC1_HUMAN,"",,NDUFC1,HGNC:7705,Humans,DB00157
314,Retinol-binding protein 4,RBP4,35897,X00129,P02753,RET4_HUMAN,1BRP; 1BRQ; 1JYD; 1JYJ; 1QAB; 1RBP; 1RLB; 2WQ9; 2WQA; 2WR6; 3BSZ; 3FMZ; 4O9S; 4PSQ,,RBP4,HGNC:9922,Humans,DB00755
316,Serine--pyruvate aminotransferase,AGXT,36582,X56092,P21549,SPYA_HUMAN,1H0C; 1J04; 2YOB; 3R9A; 4CBR; 4CBS; 4I8A; 4KXK; 4KYO,,AGXT,HGNC:341,Humans,DB00114; DB00133; DB00145; DB00160
317,3-hydroxyacyl-CoA dehydrogenase type-2,HSD17B10,2558754,U96132,Q99714,HCD2_HUMAN,1F67; 1SO8; 1U7T; 2O23,,HSD17B10,HGNC:4800,Humans,DB00157
319,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 4-like 2,NDUFA4L2,8895095,AF164796,Q9NRX3,NUA4L_HUMAN,"",,NDUFA4L2,HGNC:29836,Humans,DB00157
320,"Methylmalonic aciduria type A protein, mitochondrial",MMAA,26006421,AF524846,Q8IVH4,MMAA_HUMAN,2WWW,,MMAA,HGNC:18871,Humans,DB00115
321,GMP synthase [glutamine-hydrolyzing],GMPS,595410,U10860,P49915,GUAA_HUMAN,2VPI; 2VXO,,GMPS,HGNC:4378,Humans,DB00142
323,Cystathionine beta-synthase,CBS,388716,L19501,P35520,CBS_HUMAN,1JBQ; 1M54; 4COO; 4L0D; 4L27; 4L28; 4L3V; 4PCU; 4UUU,,CBS,HGNC:1550,Humans,DB00114; DB00118; DB00133; DB00151
327,Melatonin receptor type 1B,MTNR1B,971194,U25341,P49286,MTR1B_HUMAN,"",,MTNR1B,HGNC:7464,Humans,DB01065
328,"NADP-dependent malic enzyme, mitochondrial",ME3,535012,X79440,Q16798,MAON_HUMAN,"",,ME3,HGNC:6985,Humans,DB00157
329,Corticosteroid 11-beta-dehydrogenase isozyme 1,HSD11B1,179475,M76665,P28845,DHI1_HUMAN,1XU7; 1XU9; 2BEL; 2ILT; 2IRW; 2RBE; 3BYZ; 3BZU; 3CH6; 3CZR; 3D3E; 3D4N; 3D5Q; 3EY4; 3FCO; 3FRJ; 3H6K; 3HFG; 3OQ1; 3PDJ; 3QQP; 3TFQ; 4BB5; 4BB6; 4C7J; 4C7K; 4HFR; 4HX5; 4IJU; 4IJV; 4IJW; 4K1L; 4P38,,HSD11B1,HGNC:5208,Humans,DB00157
330,Dihydrofolate reductase,DHFR,182724,J00140,P00374,DYR_HUMAN,1BOZ; 1DHF; 1DLR; 1DLS; 1DRF; 1HFP; 1HFQ; 1HFR; 1KMS; 1KMV; 1MVS; 1MVT; 1OHJ; 1OHK; 1PD8; 1PD9; 1PDB; 1S3U; 1S3V; 1S3W; 1U71; 1U72; 1YHO; 2C2S; 2C2T; 2DHF; 2W3A; 2W3B; 2W3M; 3EIG; 3F8Y; 3F8Z; 3F91; 3FS6; 3GHC; 3GHV; 3GHW; 3GI2; 3GYF; 3L3R; 3N0H; 3NTZ; 3NU0; 3NXO; 3NXR; 3NXT; 3NXV; 3NXX; 3NXY; 3NZD; 3OAF; 3S3V; 3S7A; 4DDR; 4G95; 4KAK; 4KBN; 4KD7; 4KEB; 4KFJ; 4M6J; 4M6K; 4M6L; 4QHV; 4QJC,,DHFR,HGNC:2861,Humans,DB00157
331,"Serine hydroxymethyltransferase, cytosolic",SHMT1,307422,L11931,P34896,GLYC_HUMAN,1BJ4,,SHMT1,HGNC:10850,Humans,DB00114; DB00116; DB00145
336,Testosterone 17-beta-dehydrogenase 3,HSD17B3,531162,U05659,P37058,DHB3_HUMAN,"",,HSD17B3,HGNC:5212,Humans,DB00157
338,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1,NDUFB1,5326820,AF050638,O75438,NDUB1_HUMAN,"",,NDUFB1,HGNC:7695,Humans,DB00157
339,SEC14-like protein 3,SEC14L3,27803382,AY158086,Q9UDX4,S14L3_HUMAN,4UYB,,SEC14L3,HGNC:18655,Humans,DB00163; DB14001; DB14002
341,Beta-adrenergic receptor kinase 1,ADRBK1,288308,X61157,P25098,ARBK1_HUMAN,1BAK; 3CIK; 3KRW; 3KRX; 3V5W; 4MK0; 4PNK,,ADRBK1,HGNC:289,Humans,DB00171
342,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,"",,ADRA2C,HGNC:283,Humans,DB01363
344,"Steroid 17-alpha-hydroxylase/17,20 lyase",CYP17A1,181342,M14564,P05093,CP17A_HUMAN,2C17; 3RUK; 3SWZ; 4NKV; 4NKW; 4NKX; 4NKY; 4NKZ,,CYP17A1,HGNC:2593,Humans,DB00157
346,"Glutamate receptor ionotropic, kainate 1",GRIK1,455448,L19058,P39086,GRIK1_HUMAN,2ZNS; 2ZNT; 2ZNU; 3FUZ; 3FV1; 3FV2; 3FVG; 3FVK; 3FVN; 3FVO; 4MF3,,GRIK1,HGNC:4579,Humans,DB00142
347,"Glycine amidinotransferase, mitochondrial",GATM,545385,S68805,P50440,GATM_HUMAN,1JDW; 1JDX; 2JDW; 2JDX; 3JDW; 4JDW; 5JDW; 6JDW; 7JDW; 8JDW; 9JDW,,GATM,HGNC:4175,Humans,DB00129; DB00145
348,NADH-ubiquinone oxidoreductase chain 6,MT-ND6,2052367,J01415,P03923,NU6M_HUMAN,"",,MT-ND6,HGNC:7462,Humans,DB00157
350,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSS2,8439651,AF263614,Q9NR19,ACSA_HUMAN,"",,ACSS2,HGNC:15814,Humans,DB00131; DB00171
351,Amiloride-sensitive amine oxidase [copper-containing],AOC1,177960,M55602,P19801,AOC1_HUMAN,3HI7; 3HIG; 3HII; 3K5T; 3MPH,,ABP1,HGNC:80,Humans,DB01373
357,GDH/6PGL endoplasmic bifunctional protein,H6PD,4186038,AJ012590,O95479,G6PE_HUMAN,"",,H6PD,HGNC:4795,Humans,DB00157
359,ALK tyrosine kinase receptor,ALK,2454168,U62540,Q9UM73,ALK_HUMAN,2KUP; 2KUQ; 2XB7; 2XBA; 2XP2; 2YFX; 2YHV; 2YJR; 2YJS; 2YS5; 2YT2; 3AOX; 3L9P; 3LCS; 3LCT; 4ANL; 4ANQ; 4ANS; 4CCB; 4CCU; 4CD0; 4CLI; 4CLJ; 4CMO; 4CMT; 4CMU; 4CNH; 4CTB; 4CTC; 4DCE; 4FNW; 4FNX; 4FNY; 4FNZ; 4FOB; 4FOC; 4FOD; 4JOA; 4MKC; 4TT7,,ALK,HGNC:427,Humans,DB00171
360,Alcohol dehydrogenase 4,ADH4,178121,M15943,P08319,ADH4_HUMAN,3COS,,ADH4,HGNC:252,Humans,DB00157
361,Monocarboxylate transporter 3,SLC16A8,6103363,AF132610,O95907,MOT3_HUMAN,"",,SLC16A8,HGNC:16270,Humans,DB00119
363,"Tyrosine--tRNA ligase, mitochondrial",YARS2,4680649,AF132939,Q9Y2Z4,SYYM_HUMAN,2PID; 3ZXI,,YARS2,HGNC:24249,Humans,DB00135
364,Coagulation factor IX,F9,182609,K02402,P00740,FA9_HUMAN,1CFH; 1CFI; 1EDM; 1IXA; 1MGX; 1NL0; 1RFN; 2WPH; 2WPI; 2WPJ; 2WPK; 2WPL; 2WPM; 3KCG; 3LC3; 3LC5; 4WM0; 4WMA; 4WMB; 4WMI; 4WMK; 4WN2; 4WNH; 4YZU; 4Z0K; 4ZAE; 5EGM,,F9,HGNC:3551,Humans,DB00170
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA,,GRIN1,HGNC:4584,Humans,DB00142
367,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8,NDUFA8,5326825,AF044953,P51970,NDUA8_HUMAN,"",,NDUFA8,HGNC:7692,Humans,DB00157
370,Riboflavin kinase,RFK,7023634,AK002011,Q969G6,RIFK_HUMAN,1NB0; 1NB9; 1P4M; 1Q9S,,RFK,HGNC:30324,Humans,DB00140
371,Ornithine decarboxylase antizyme 1,OAZ1,852429,U09202,P54368,OAZ1_HUMAN,4ZGY; 4ZGZ,,OAZ1,HGNC:8095,Humans,DB00129
372,Glycine N-methyltransferase,GNMT,8671584,AF101477,Q14749,GNMT_HUMAN,1R74; 2AZT,,GNMT,HGNC:4415,Humans,DB00118; DB00145
374,Amidophosphoribosyltransferase,PPAT,219459,D13757,Q06203,PUR1_HUMAN,"",,PPAT,HGNC:9238,Humans,DB00130
375,Sodium- and chloride-dependent creatine transporter 1,SLC6A8,493132,L31409,P48029,SC6A8_HUMAN,"",,SLC6A8,HGNC:11055,Humans,DB00148; DB13191
376,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 6,NDUFB6,3800740,AF035840,O95139,NDUB6_HUMAN,"",,NDUFB6,HGNC:7701,Humans,DB00157
377,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial",HADH,1483511,X96752,Q16836,HCDH_HUMAN,1F0Y; 1F12; 1F14; 1F17; 1IL0; 1LSJ; 1LSO; 1M75; 1M76; 2HDH; 3HAD; 3RQS,,HADH,HGNC:4799,Humans,DB00157
378,Glutamate decarboxylase 1,GAD1,182936,M81883,Q99259,DCE1_HUMAN,2OKJ; 3VP6,,GAD1,HGNC:4092,Humans,DB00114; DB00142
380,Vitamin K-dependent protein C,PROC,190334,M11228,P04070,PROC_HUMAN,1AUT; 1LQV; 1PCU; 2PCT; 3F6U; 3JTC; 4DT7,,PROC,HGNC:9451,Humans,DB00170
383,"Aspartate aminotransferase, mitochondrial",GOT2,179104,M22632,P00505,AATM_HUMAN,"",,GOT2,HGNC:4433,Humans,DB00114; DB00128; DB00142; DB00151
386,Monocarboxylate transporter 6,SLC16A5,2463630,U59299,O15375,MOT6_HUMAN,"",,SLC16A5,HGNC:10926,Humans,DB00119
388,Serine racemase,SRR,11034785,AF169974,Q9GZT4,SRR_HUMAN,3L6B; 3L6R,,SRR,HGNC:14398,Humans,DB00114; DB00133
391,Alpha-N-acetylglucosaminidase,NAGLU,1171229,U43572,P54802,ANAG_HUMAN,"",,NAGLU,HGNC:7632,Humans,DB00141
392,Kynureninase,KYNU,1323715,U57721,Q16719,KYNU_HUMAN,2HZP; 3E9K,,KYNU,HGNC:6469,Humans,DB00114; DB00160
395,Taste receptor type 1 member 2,TAS1R2,20142333,AF458154,Q8TE23,TS1R2_HUMAN,"",,TAS1R2,HGNC:14905,Humans,DB00168
396,"Glutamate receptor ionotropic, NMDA 2D",GRIN2D,2444026,U77783,O15399,NMDE4_HUMAN,"",,GRIN2D,HGNC:4588,Humans,DB00142
400,Alcohol dehydrogenase 1B,ADH1B,178098,M24317,P00325,ADH1B_HUMAN,1DEH; 1HDX; 1HDY; 1HDZ; 1HSZ; 1HTB; 1U3U; 1U3V; 3HUD,,ADH1B,HGNC:250,Humans,DB00157
401,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,NDUFA7,4164452,AF050637,O95182,NDUA7_HUMAN,"",,NDUFA7,HGNC:7691,Humans,DB00157
403,Vitamin K-dependent gamma-carboxylase,GGCX,184028,M81592,P38435,VKGC_HUMAN,"",,GGCX,HGNC:4247,Humans,DB00142; DB00170
404,Ornithine decarboxylase,ODC1,29893806,M16650,P11926,DCOR_HUMAN,1D7K; 2ON3; 2OO0; 4ZGY,,ODC1,HGNC:8109,Humans,DB00114; DB00127
407,S-adenosylmethionine synthase isoform type-1,MAT1A,220066,D49357,Q00266,METK1_HUMAN,2OBV,,MAT1A,HGNC:6903,Humans,DB00118
408,Peroxisomal multifunctional enzyme type 2,HSD17B4,1050517,X87176,P51659,DHB4_HUMAN,1IKT; 1S9C; 1ZBQ,,HSD17B4,HGNC:5213,Humans,DB00157
409,"5-aminolevulinate synthase, nonspecific, mitochondrial",ALAS1,28583,X56351,P13196,HEM1_HUMAN,"",,ALAS1,HGNC:396,Humans,DB00114; DB00145
410,"Creatine kinase S-type, mitochondrial",CKMT2,338237,J05401,P17540,KCRS_HUMAN,4Z9M,,CKMT2,HGNC:1996,Humans,DB00148; DB13191
