ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
981,Interleukin-12 subunit beta,IL12B,180626,M65272,P29460,IL12B_HUMAN,1F42; 1F45; 3D85; 3D87; 3DUH; 3HMX; 3QWR; 4GRW; 4OE8; 4OG9,,IL12B,HGNC:5970,Humans,DB02763
982,Angiotensin-converting enzyme 2,ACE2,9802433,AF291820,Q9BYF1,ACE2_HUMAN,1R42; 1R4L; 1XJP; 2AJF; 3D0G; 3D0H; 3D0I; 3KBH; 3SCI; 3SCJ; 3SCK; 3SCL,,ACE2,HGNC:13557,Humans,DB15643
983,Inositol monophosphatase 2,IMPA2,2406666,AF014398,O14732,IMPA2_HUMAN,2CZH; 2CZI; 2CZK; 2DDK; 2FVZ,,IMPA2,HGNC:6051,Humans,DB01356; DB14508
988,Beta-secretase 1,BACE1,6118539,AF190725,P56817,BACE1_HUMAN,1FKN; 1M4H; 1PY1; 1SGZ; 1TQF; 1UJJ; 1UJK; 1W50; 1W51; 1XN2; 1XN3; 1XS7; 1YM2; 1YM4; 2B8L; 2B8V; 2F3E; 2F3F; 2FDP; 2G94; 2HIZ; 2HM1; 2IQG; 2IRZ; 2IS0; 2NTR; 2OAH; 2OF0; 2OHK; 2OHL; 2OHM; 2OHN; 2OHP; 2OHQ; 2OHR; 2OHS; 2OHT; 2OHU; 2P4J; 2P83; 2P8H; 2PH6; 2PH8; 2Q11; 2Q15; 2QK5; 2QMD; 2QMF; 2QMG; 2QP8; 2QU2; 2QU3; 2QZK; 2QZL; 2VA5; 2VA6; 2VA7; 2VIE; 2VIJ; 2VIY; 2VIZ; 2VJ6; 2VJ7; 2VJ9; 2VKM; 2VNM; 2VNN; 2WEZ; 2WF0; 2WF1; 2WF2; 2WF3; 2WF4; 2WJO; 2XFI; 2XFJ; 2XFK; 2ZDZ; 2ZE1; 2ZHR; 2ZHS; 2ZHT; 2ZHU; 2ZHV; 2ZJH; 2ZJI; 2ZJJ; 2ZJK; 2ZJL; 2ZJM; 2ZJN; 3BRA; 3BUF; 3BUG; 3BUH; 3CIB; 3CIC; 3CID; 3CKP; 3CKR; 3DM6; 3DUY; 3DV1; 3DV5; 3EXO; 3FKT; 3H0B; 3HVG; 3HW1; 3I25; 3IGB; 3IN3; 3IN4; 3IND; 3INE; 3INF; 3INH; 3IVH; 3IVI; 3IXJ; 3IXK; 3K5C; 3K5D; 3K5F; 3K5G; 3KMX; 3KMY; 3KN0; 3KYR; 3L38; 3L3A; 3L58; 3L59; 3L5B; 3L5C; 3L5D; 3L5E; 3L5F; 3LHG; 3LNK; 3LPI; 3LPJ; 3LPK; 3MSJ; 3MSK; 3MSL; 3N4L; 3NSH; 3OHF; 3OHH; 3OOZ; 3PI5; 3QBH; 3QI1; 3R1G; 3R2F; 3RSV; 3RSX; 3RTH; 3RTM; 3RTN; 3RU1; 3RVI; 3S2O; 3S7L; 3S7M; 3SKF; 3SKG; 3TPJ; 3TPL; 3TPP; 3TPR; 3U6A; 3UDH; 3UDJ; 3UDK; 3UDM; 3UDN; 3UDP; 3UDQ; 3UDR; 3UDY; 3UFL; 3UQP; 3UQR; 3UQU; 3UQW; 3UQX; 3VEU; 3VF3; 3VG1; 3VV6; 3VV7; 3VV8; 3WB4; 3WB5; 3ZMG; 3ZOV; 4ACU; 4ACX; 4AZY; 4B00; 4B05; 4B0Q; 4B1C; 4B1D; 4B1E; 4B70; 4B72; 4B77; 4B78; 4BEK; 4BFD; 4D83; 4D85; 4D88; 4D89; 4D8C; 4DH6; 4DI2; 4DJU; 4DJV; 4DJW; 4DJX; 4DJY; 4DPF; 4DPI; 4DUS; 4DV9; 4DVF; 4EWO; 4EXG; 4FCO; 4FGX; 4FM7; 4FM8; 4FRI; 4FRJ; 4FRK; 4FRS; 4FS4; 4FSE; 4FSL; 4GID; 4GMI; 4H1E; 4H3F; 4H3G; 4H3I; 4H3J; 4HA5; 4HZT; 4I0D; 4I0E; 4I0F; 4I0G; 4I0H; 4I0I; 4I0J; 4I0Z; 4I10; 4I11; 4I12; 4I1C; 4IVS; 4IVT; 4J0P; 4J0T; 4J0V; 4J0Y; 4J0Z; 4J17; 4J1C; 4J1E; 4J1F; 4J1H; 4J1I; 4J1K; 4JOO; 4JP9; 4JPC; 4JPE; 4K8S; 4K9H; 4KE0; 4KE1; 4L7G; 4L7H; 4L7J; 4LC7; 4LXA; 4LXK; 4LXM; 4N00; 4PZW; 4PZX; 4R5N; 4R8Y; 4R91; 4R92; 4R93; 4R95; 4RCD; 4RCE; 4RCF; 4RRN; 4RRO; 4RRS; 4TRW; 4TRY; 4TRZ; 4WTU; 4WY1; 4WY6; 4X2L; 4X7I; 4XKX; 4XXS; 4YBI; 4ZPE; 4ZPF; 4ZPG; 4ZSM; 4ZSP; 4ZSQ; 4ZSR; 5CLM,,BACE1,HGNC:933,Humans,DB02378; DB06930; DB07019; DB07089; DB07110; DB07175; DB07206; DB07245; DB07281; DB07284; DB07303; DB07345; DB07346; DB07415; DB07519; DB07535; DB07573; DB07734; DB07735; DB07736; DB07737; DB07738; DB07874; DB07993; DB07994; DB08749
991,Aurora kinase A,AURKA,2641948,D84212,O14965,AURKA_HUMAN,1MQ4; 1MUO; 1OL5; 1OL6; 1OL7; 2BMC; 2C6D; 2C6E; 2DWB; 2J4Z; 2J50; 2NP8; 2W1C; 2W1D; 2W1E; 2W1F; 2W1G; 2WQE; 2WTV; 2WTW; 2X6D; 2X6E; 2X81; 2XNE; 2XNG; 2XRU; 3COH; 3E5A; 3EFW; 3FDN; 3H0Y; 3H0Z; 3H10; 3HA6; 3K5U; 3LAU; 3M11; 3MYG; 3NRM; 3O50; 3O51; 3P9J; 3QBN; 3R21; 3R22; 3UNZ; 3UO4; 3UO5; 3UO6; 3UOD; 3UOH; 3UOJ; 3UOK; 3UOL; 3UP2; 3UP7; 3VAP; 3W10; 3W16; 3W18; 3W2C; 4B0G; 4BN1; 4BYI; 4BYJ; 4C3P; 4C3R; 4CEG; 4DEA; 4DEB; 4DED; 4DEE; 4DHF; 4J8M; 4J8N; 4JAI; 4JAJ; 4JBO; 4JBP; 4JBQ; 4O0S; 4O0U; 4O0W; 4PRJ; 4UTD; 4UYN; 4UZD; 4UZH; 5AAD; 5AAE; 5AAF; 5AAG,,AURKA,HGNC:11393,Humans,DB02482; DB07186; DB07266; DB07360; DB07362; DB07545; DB07801; DB08065; DB08066
994,Lactotransferrin,LTF,34416,X53961,P02788,TRFL_HUMAN,1B0L; 1BKA; 1CB6; 1DSN; 1EH3; 1FCK; 1H43; 1H44; 1H45; 1HSE; 1L5T; 1LCF; 1LCT; 1LFG; 1LFH; 1LFI; 1LGB; 1N76; 1SQY; 1U62; 1VFD; 1VFE; 1XV4; 1XV7; 1Z6V; 1Z6W; 2BJJ; 2DP4; 2GMC; 2GMD; 2HD4; 2PMS,,LTF,HGNC:6720,Humans,DB01811; DB03017; DB03040; DB03485; DB06987
997,Atrial natriuretic peptide receptor 2,NPR2,5139790,AB005647,P20594,ANPRB_HUMAN,"",,NPR2,HGNC:7944,Humans,DB01613
999,Tumor necrosis factor ligand superfamily member 13B,TNFSF13B,4761612,AF136293,Q9Y275,TN13B_HUMAN,1JH5; 1KD7; 1KXG; 1OQD; 1OQE; 1OSG; 3V56; 4V46; 4ZCH,,TNFSF13B,HGNC:11929,Humans,DB03316
1002,Membrane primary amine oxidase,AOC3,1399032,U39447,Q16853,AOC3_HUMAN,1PU4; 1US1; 2C10; 2C11; 2Y73; 2Y74; 3ALA; 4BTW; 4BTX; 4BTY,,AOC3,HGNC:550,Humans,DB04334
1003,E3 ubiquitin-protein ligase Mdm2,MDM2,338309,M92424,Q00987,MDM2_HUMAN,1RV1; 1T4E; 1T4F; 1YCR; 1Z1M; 2AXI; 2C6A; 2C6B; 2F1Y; 2FOP; 2GV2; 2HDP; 2LZG; 2M86; 2MPS; 2RUH; 2VJE; 2VJF; 3EQS; 3G03; 3IUX; 3IWY; 3JZK; 3JZR; 3JZS; 3LBK; 3LBL; 3LNJ; 3LNZ; 3MQS; 3TJ2; 3TPX; 3TU1; 3V3B; 3VBG; 3VZV; 3W69; 4DIJ; 4ERE; 4ERF; 4HBM; 4HFZ; 4HG7; 4JV7; 4JV9; 4JVE; 4JVR; 4JWR; 4MDN; 4MDQ; 4OAS; 4OBA; 4OCC; 4ODE; 4ODF; 4OGN; 4OGT; 4OGV; 4OQ3; 4QO4; 4QOC; 4UMN; 4WT2; 4XXB; 4ZYC; 4ZYF; 4ZYI,,MDM2,HGNC:6973,Humans,DB02872; DB04144; DB14548
1005,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,515634,L16842,P31930,QCR1_HUMAN,"",,UQCRC1,HGNC:12585,Humans,DB04141; DB04741; DB04799; DB07401; DB07763; DB07778; DB08330; DB08453; DB08690
1007,Peroxisome proliferator-activated receptor delta,PPARD,190230,L07592,Q03181,PPARD_HUMAN,1GWX; 1Y0S; 2AWH; 2B50; 2BAW; 2ENV; 2GWX; 2J14; 2Q5G; 2XYJ; 2XYW; 2XYX; 2ZNP; 2ZNQ; 3D5F; 3DY6; 3ET2; 3GWX; 3GZ9; 3OZ0; 3PEQ; 3SP9; 3TKM,,PPARD,HGNC:9235,Humans,DB02746; DB03338; DB04801; DB07070; DB07691; DB07724; DB08078; DB09006
1008,Galectin-7,LGALS7,182132,L07769,P47929,LEG7_HUMAN,1BKZ; 2GAL; 3GAL; 3ZXE; 3ZXF; 4GAL; 4UW3; 4UW4; 4UW5; 4UW6; 4XBQ; 5GAL,,LGALS7,HGNC:6568,Humans,DB02379; DB02678
1009,Cytochrome c,CYCS,181242,M22877,P99999,CYC_HUMAN,1J3S; 3NWV; 3ZCF; 3ZOO,,CYCS,HGNC:19986,Humans,DB02110; DB03317; DB03366; DB03934; DB03977; DB04249; DB11638
1010,Cathepsin G,CTSG,181182,M16117,P08311,CATG_HUMAN,1AU8; 1CGH; 1KYN; 1T32,,CTSG,HGNC:2532,Humans,DB02360; DB04016
1012,Beta-3 adrenergic receptor,ADRB3,178896,M29932,P13945,ADRB3_HUMAN,2CDW,,ADRB3,HGNC:288,Humans,DB00866; DB08807; DB08808
1014,Peptidyl-prolyl cis-trans isomerase A,PPIA,30309,Y00052,P62937,PPIA_HUMAN,1AK4; 1AWQ; 1AWR; 1AWS; 1AWT; 1AWU; 1AWV; 1BCK; 1CWA; 1CWB; 1CWC; 1CWF; 1CWH; 1CWI; 1CWJ; 1CWK; 1CWL; 1CWM; 1CWO; 1FGL; 1M63; 1M9C; 1M9D; 1M9E; 1M9F; 1M9X; 1M9Y; 1MF8; 1MIK; 1NMK; 1OCA; 1RMH; 1VBS; 1VBT; 1W8L; 1W8M; 1W8V; 1YND; 1ZKF; 2ALF; 2CPL; 2CYH; 2MS4; 2MZU; 2N0T; 2RMA; 2RMB; 2X25; 2X2A; 2X2C; 2X2D; 2XGY; 3CYH; 3CYS; 3K0M; 3K0N; 3K0O; 3K0P; 3K0Q; 3K0R; 3ODI; 3ODL; 3RDD; 4CYH; 4IPZ; 4N1M; 4N1N; 4N1O; 4N1P; 4N1Q; 4N1R; 4N1S; 4YUG; 4YUH; 4YUI; 4YUJ; 4YUK; 4YUL; 4YUM; 4YUN; 4YUO; 4YUP; 5CYH,,PPIA,HGNC:9253,Humans,DB01742; DB02419; DB03393; DB11638
1015,Fibroblast growth factor 2,FGF2,31362,X04431,P09038,FGF2_HUMAN,1BAS; 1BFB; 1BFC; 1BFF; 1BFG; 1BLA; 1BLD; 1CVS; 1EV2; 1FGA; 1FQ9; 1II4; 1IIL; 2BFH; 2FGF; 2M49; 4FGF; 4OEE; 4OEF; 4OEG,,FGF2,HGNC:3676,Humans,DB03935; DB03959; DB03981
1016,Rho-associated protein kinase 1,ROCK1,1276901,U43195,Q13464,ROCK1_HUMAN,1S1C; 2ESM; 2ETK; 2ETR; 2V55; 3D9V; 3NCZ; 3NDM; 3O0Z; 3TV7; 3TWJ; 3V8S; 4L2W; 4W7P; 4YVC; 4YVE; 5BML,,ROCK1,HGNC:10251,Humans,DB04707; DB07876; DB08756; DB13165
1017,Kininogen-1,KNG1,177890,K02566,P01042,KNG1_HUMAN,1NY2; 2WOK; 4ASQ; 4ASR; 4ECB; 4ECC,,KNG1,HGNC:6383,Humans,DB14548
1019,Mitogen-activated protein kinase 14,MAPK14,603917,L35263,Q16539,MK14_HUMAN,1A9U; 1BL6; 1BL7; 1BMK; 1DI9; 1IAN; 1KV1; 1KV2; 1M7Q; 1OUK; 1OUY; 1OVE; 1OZ1; 1R39; 1R3C; 1W7H; 1W82; 1W83; 1W84; 1WBN; 1WBO; 1WBS; 1WBT; 1WBV; 1WBW; 1WFC; 1YQJ; 1ZYJ; 1ZZ2; 1ZZL; 2BAJ; 2BAK; 2BAL; 2BAQ; 2FSL; 2FSM; 2FSO; 2FST; 2GFS; 2I0H; 2LGC; 2NPQ; 2OKR; 2ONL; 2QD9; 2RG5; 2RG6; 2Y8O; 2YIS; 2YIW; 2YIX; 2ZAZ; 2ZB0; 2ZB1; 3BV2; 3BV3; 3BX5; 3C5U; 3CTQ; 3D7Z; 3D83; 3DS6; 3DT1; 3E92; 3E93; 3FC1; 3FI4; 3FKL; 3FKN; 3FKO; 3FL4; 3FLN; 3FLQ; 3FLS; 3FLW; 3FLY; 3FLZ; 3FMH; 3FMJ; 3FMK; 3FML; 3FMM; 3FMN; 3FSF; 3FSK; 3GC7; 3GCP; 3GCQ; 3GCS; 3GCU; 3GCV; 3GFE; 3GI3; 3HA8; 3HEC; 3HEG; 3HL7; 3HLL; 3HP2; 3HP5; 3HRB; 3HUB; 3HUC; 3HV3; 3HV4; 3HV5; 3HV6; 3HV7; 3HVC; 3IPH; 3ITZ; 3IW5; 3IW6; 3IW7; 3IW8; 3K3I; 3K3J; 3KF7; 3KQ7; 3L8S; 3L8X; 3LFA; 3LFB; 3LFC; 3LFD; 3LFE; 3LFF; 3LHJ; 3MGY; 3MH0; 3MH1; 3MH2; 3MH3; 3MPA; 3MPT; 3MVL; 3MVM; 3MW1; 3NEW; 3NNU; 3NNV; 3NNW; 3NNX; 3NWW; 3O8P; 3O8T; 3O8U; 3OBG; 3OBJ; 3OC1; 3OCG; 3OD6; 3ODY; 3ODZ; 3OEF; 3PG3; 3QUD; 3QUE; 3RIN; 3ROC; 3S3I; 3S4Q; 3U8W; 3UVP; 3UVQ; 3UVR; 3ZS5; 3ZSG; 3ZSH; 3ZSI; 3ZYA; 4A9Y; 4AA0; 4AA4; 4AA5; 4AAC; 4DLI; 4DLJ; 4E5A; 4E5B; 4E6A; 4E6C; 4E8A; 4EH2; 4EH3; 4EH4; 4EH5; 4EH6; 4EH7; 4EH8; 4EH9; 4EHV; 4EWQ; 4F9W; 4F9Y; 4FA2; 4GEO; 4KIN; 4KIP; 4KIQ; 4L8M; 4R3C,,MAPK14,HGNC:6876,Humans,DB01761; DB01807; DB01948; DB01953; DB01988; DB02195; DB02277; DB02352; DB02873; DB02984; DB03110; DB03980; DB04338; DB04632; DB04797; DB06882; DB06940; DB06991; DB07307; DB07459; DB07607; DB07811; DB07829; DB07832; DB07833; DB07834; DB07835; DB07942; DB08064; DB08068; DB08091; DB08092; DB08093; DB08095; DB08096; DB08097; DB08242; DB08349; DB08351; DB08352; DB08395; DB08423; DB08424; DB08521; DB08522; DB08730
1021,Coagulation factor XI,F11,182833,M13142,P03951,FA11_HUMAN,1XX9; 1XXD; 1XXF; 1ZHM; 1ZHP; 1ZHR; 1ZJD; 1ZLR; 1ZMJ; 1ZML; 1ZMN; 1ZOM; 1ZPB; 1ZPC; 1ZPZ; 1ZRK; 1ZSJ; 1ZSK; 1ZSL; 1ZTJ; 1ZTK; 1ZTL; 2F83; 2FDA; 2J8J; 2J8L; 3BG8; 3SOR; 3SOS; 4CR5; 4CR9; 4CRA; 4CRB; 4CRC; 4CRD; 4CRE; 4CRF; 4CRG; 4NA7; 4NA8; 4TY6; 4TY7; 4WXI; 4X6M; 4X6N; 4X6O; 4X6P; 4Y8X; 4Y8Y; 4Y8Z,,F11,HGNC:3529,Humans,DB07022; DB07023; DB07071; DB07074; DB07077; DB07212; DB07299; DB07887; DB14548
1023,Transient receptor potential cation channel subfamily V member 1,TRPV1,8977866,AJ277028,Q8NER1,TRPV1_HUMAN,"",,TRPV1,HGNC:12716,Humans,DB02955; DB09288; DB11345; DB14009
1024,"Troponin C, slow skeletal and cardiac muscles",TNNC1,37208,X07897,P63316,TNNC1_HUMAN,1AP4; 1IH0; 1J1D; 1J1E; 1LXF; 1MXL; 1OZS; 1SPY; 1WRK; 1WRL; 2JT0; 2JT3; 2JT8; 2JTZ; 2JXL; 2KDH; 2KFX; 2KGB; 2KRD; 2L1R; 2L98; 2MKP; 2MLE; 2MLF; 2MZP; 2N79; 3RV5; 3SD6; 3SWB; 4GJE; 4GJF; 4GJG,,TNNC1,HGNC:11943,Humans,DB01375; DB03944; DB04513
1026,Corticoliberin,CRH,35356,V00571,P06850,CRF_HUMAN,1GOE; 3EHT; 3EHU,,CRH,HGNC:2355,Humans,DB02556; DB02952
1028,G protein-activated inward rectifier potassium channel 1,KCNJ3,1055028,U39196,P48549,KCNJ3_HUMAN,"",,KCNJ3,HGNC:6264,Humans,DB02451
1029,Interleukin-2,IL2,5729676,J00264,P60568,IL2_HUMAN,1ILM; 1ILN; 1IRL; 1M47; 1M48; 1M49; 1M4A; 1M4B; 1M4C; 1NBP; 1PW6; 1PY2; 1QVN; 1Z92; 2B5I; 2ERJ; 3INK; 3QAZ; 3QB1; 4NEJ; 4NEM,,IL2,HGNC:6001,Humans,DB02555; DB02581; DB03372; DB03453; DB03455; DB03957; DB04278
1032,Multidrug resistance protein 1,ABCB1,307180,M14758,P08183,MDR1_HUMAN,"",,ABCB1,HGNC:40,Humans,DB04877; DB14061; DB14062; DB14063; DB14064; DB14065; DB14066; DB14067; DB14068; DB14070; DB14071; DB14072
1034,Mucin-2,MUC2,454154,L21998,Q02817,MUC2_HUMAN,"",,MUC2,HGNC:7512,Humans,DB02587
1035,Protein-glutamine gamma-glutamyltransferase 2,TGM2,339521,M55153,P21980,TGM2_HUMAN,1FAU; 1KV3; 2Q3Z; 3LY6; 3S3J; 3S3P; 3S3S; 4PYG,,TGM2,HGNC:11778,Humans,DB04315
1038,Chymase,CMA1,180542,M64269,P23946,CMA1_HUMAN,1KLT; 1NN6; 1PJP; 1T31; 2HVX; 3N7O; 3S0N; 4AFQ; 4AFS; 4AFU; 4AFZ; 4AG1; 4AG2; 4K2Y; 4K5Z; 4K60; 4K69; 4KP0,,CMA1,HGNC:2097,Humans,DB03297; DB03814; DB04016; DB07680
1043,von Willebrand factor,VWF,37947,X04385,P04275,VWF_HUMAN,1AO3; 1ATZ; 1AUQ; 1FE8; 1FNS; 1IJB; 1IJK; 1M10; 1OAK; 1SQ0; 1U0N; 1UEX; 2ADF; 2MHP; 2MHQ; 3GXB; 3HXO; 3HXQ; 3PPV; 3PPW; 3PPX; 3PPY; 3ZQK; 4C29; 4C2A; 4C2B; 4DMU; 4NT5,,VWF,HGNC:12726,Humans,DB16007
1047,C-C motif chemokine 2,CCL2,307163,M24545,P13500,CCL2_HUMAN,1DOK; 1DOL; 1DOM; 1DON; 1MCA; 1ML0; 2BDN; 2NZ1; 3IFD; 4DN4; 4R8I; 4ZK9,,CCL2,HGNC:10618,Humans,DB01055
1055,GTP cyclohydrolase 1,GCH1,7242659,Z29434,P30793,GCH1_HUMAN,1FB1,,GCH1,HGNC:4193,Humans,DB02377
1056,Glucokinase,GCK,179427,M88011,P35557,HXK4_HUMAN,1GLK; 1V4S; 1V4T; 3A0I; 3F9M; 3FGU; 3FR0; 3GOI; 3H1V; 3ID8; 3IDH; 3IMX; 3QIC; 3S41; 3VEV; 3VEY; 3VF6; 4DCH; 4DHY; 4ISE; 4ISF; 4ISG; 4IWV; 4IXC; 4L3Q; 4LC9; 4MLE; 4MLH; 4NO7; 4RCH,,GCK,HGNC:4195,Humans,DB02379; DB07358; DB07359; DB08118; DB08210
1058,Chitotriosidase-1,CHIT1,1050958,U29615,Q13231,CHIT1_HUMAN,1GUV; 1HKI; 1HKJ; 1HKK; 1HKM; 1LG1; 1LG2; 1LQ0; 1WAW; 1WB0; 4WJX; 4WK9; 4WKA; 4WKF; 4WKH,,CHIT1,HGNC:1936,Humans,DB03109; DB03539; DB03632; DB04350; DB04404
1062,Mitogen-activated protein kinase 3,MAPK3,31221,X60188,P27361,MK03_HUMAN,2ZOQ; 4QTB,,MAPK3,HGNC:6877,Humans,DB02733; DB04604
1063,E3 ubiquitin-protein ligase TRIM13,TRIM13,3133092,AJ224819,O60858,TRI13_HUMAN,"",,TRIM13,HGNC:9976,Humans,DB01565
1065,Glycogen synthase kinase-3 beta,GSK3B,529237,L33801,P49841,GSK3B_HUMAN,1GNG; 1H8F; 1I09; 1J1B; 1J1C; 1O6K; 1O6L; 1O9U; 1PYX; 1Q3D; 1Q3W; 1Q41; 1Q4L; 1Q5K; 1R0E; 1UV5; 2JDO; 2JDR; 2JLD; 2O5K; 2OW3; 2UW9; 2X39; 2XH5; 3CQU; 3CQW; 3DU8; 3E87; 3E88; 3E8D; 3F7Z; 3F88; 3GB2; 3I4B; 3L1S; 3M1S; 3MV5; 3OW4; 3PUP; 3Q3B; 3QKK; 3SAY; 3SD0; 3ZDI; 3ZRK; 3ZRL; 3ZRM; 4ACC; 4ACD; 4ACG; 4ACH; 4AFJ; 4B7T; 4DIT; 4EKK; 4IQ6; 4J1R; 4J71; 4NM0; 4NM3; 4NM5; 4NM7; 4PTC; 4PTE; 4PTG,,GSK3B,HGNC:4617,Humans,DB01356; DB01772; DB01793; DB01950; DB02010; DB02052; DB03444; DB04014; DB04395; DB07014; DB07058; DB07149; DB07584; DB07585; DB07676; DB07812; DB07859; DB07947; DB08073; DB14508
1068,Vitronectin,VTN,36575,X03168,P04004,VTNC_HUMAN,1OC0; 1S4G; 1SSU; 2JQ8; 3BT1; 3BT2; 4K24,,VTN,HGNC:12724,Humans,DB14548
1071,Tyrosine-protein phosphatase non-receptor type 11,PTPN11,4519425,D13540,Q06124,PTN11_HUMAN,2SHP; 3B7O; 3MOW; 3O5X; 3TKZ; 3TL0; 3ZM0; 3ZM1; 3ZM2; 3ZM3; 4DGP; 4DGX; 4GWF; 4H1O; 4H34; 4JE4; 4JEG; 4JMG; 4NWF; 4NWG; 4OHD; 4OHE; 4OHH; 4OHI; 4OHL; 4PVG; 4QSY; 4RDD; 5DF6,,PTPN11,HGNC:9644,Humans,DB02779
