ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
322,Carbonic anhydrase 2,CA2,179780,M77181,P00918,CAH2_HUMAN,12CA; 1A42; 1AM6; 1AVN; 1BCD; 1BIC; 1BN1; 1BN3; 1BN4; 1BNM; 1BNN; 1BNQ; 1BNT; 1BNU; 1BNV; 1BNW; 1BV3; 1CA2; 1CA3; 1CAH; 1CAI; 1CAJ; 1CAK; 1CAL; 1CAM; 1CAN; 1CAO; 1CAY; 1CAZ; 1CCS; 1CCT; 1CCU; 1CIL; 1CIM; 1CIN; 1CNB; 1CNC; 1CNG; 1CNH; 1CNI; 1CNJ; 1CNK; 1CNW; 1CNX; 1CNY; 1CRA; 1CVA; 1CVB; 1CVC; 1CVD; 1CVE; 1CVF; 1CVH; 1DCA; 1DCB; 1EOU; 1F2W; 1FQL; 1FQM; 1FQN; 1FQR; 1FR4; 1FR7; 1FSN; 1FSQ; 1FSR; 1G0E; 1G0F; 1G1D; 1G3Z; 1G45; 1G46; 1G48; 1G4J; 1G4O; 1G52; 1G53; 1G54; 1H4N; 1H9N; 1H9Q; 1HCA; 1HEA; 1HEB; 1HEC; 1HED; 1HVA; 1I8Z; 1I90; 1I91; 1I9L; 1I9M; 1I9N; 1I9O; 1I9P; 1I9Q; 1IF4; 1IF5; 1IF6; 1IF7; 1IF8; 1IF9; 1KWQ; 1KWR; 1LG5; 1LG6; 1LGD; 1LUG; 1LZV; 1MOO; 1MUA; 1OKL; 1OKM; 1OKN; 1OQ5; 1RAY; 1RAZ; 1RZA; 1RZB; 1RZC; 1RZD; 1RZE; 1T9N; 1TB0; 1TBT; 1TE3; 1TEQ; 1TEU; 1TG3; 1TG9; 1TH9; 1THK; 1TTM; 1UGA; 1UGB; 1UGC; 1UGD; 1UGE; 1UGF; 1UGG; 1XEG; 1XEV; 1XPZ; 1XQ0; 1YDA; 1YDB; 1YDC; 1YDD; 1YO0; 1YO1; 1YO2; 1Z9Y; 1ZE8; 1ZFK; 1ZFQ; 1ZGE; 1ZGF; 1ZH9; 1ZSA; 1ZSB; 1ZSC; 2ABE; 2AW1; 2AX2; 2CA2; 2CBA; 2CBB; 2CBC; 2CBD; 2CBE; 2EU2; 2EU3; 2EZ7; 2F14; 2FMG; 2FMZ; 2FNK; 2FNM; 2FNN; 2FOQ; 2FOS; 2FOU; 2FOV; 2GD8; 2GEH; 2H15; 2H4N; 2HD6; 2HKK; 2HL4; 2HNC; 2HOC; 2ILI; 2NNG; 2NNO; 2NNS; 2NNV; 2NWO; 2NWP; 2NWY; 2NWZ; 2NXR; 2NXS; 2NXT; 2O4Z; 2OSF; 2OSM; 2POU; 2POV; 2POW; 2Q1B; 2Q1Q; 2Q38; 2QO8; 2QOA; 2QP6; 2VVA; 2VVB; 2WD2; 2WD3; 2WEG; 2WEH; 2WEJ; 2WEO; 2X7S; 2X7T; 2X7U; 3B4F; 3BET; 3BL0; 3BL1; 3C7P; 3CA2; 3CAJ; 3CYU; 3D8W; 3D92; 3D93; 3D9Z; 3DAZ; 3DBU; 3DC3; 3DC9; 3DCC; 3DCS; 3DCW; 3DD0; 3DD8; 3DV7; 3DVB; 3DVC; 3DVD; 3EFI; 3EFT; 3F4X; 3F8E; 3FFP; 3GZ0; 3HFP; 3HKN; 3HKQ; 3HKT; 3HKU; 3HLJ; 3HS4; 3IBI; 3IBL; 3IBN; 3IBU; 3IEO; 3IGP; 3K2F; 3K34; 3K7K; 3KIG; 3KKX; 3KNE; 3KOI; 3KOK; 3KON; 3KS3; 3KWA; 3L14; 3M04; 3M14; 3M1J; 3M1K; 3M1Q; 3M1W; 3M2N; 3M2X; 3M2Y; 3M2Z; 3M3X; 3M40; 3M5E; 3M5S; 3M5T; 3M67; 3M96; 3M98; 3MHC; 3MHI; 3MHL; 3MHM; 3MHO; 3ML2; 3MMF; 3MNA; 3MNH; 3MNI; 3MNJ; 3MNK; 3MNU; 3MWO; 3MYQ; 3MZC; 3N0N; 3N2P; 3N3J; 3N4B; 3NB5; 3NI5; 3NJ9; 3OIK; 3OIL; 3OIM; 3OKU; 3OKV; 3OY0; 3OYQ; 3OYS; 3P3H; 3P3J; 3P44; 3P4V; 3P55; 3P58; 3P5A; 3P5L; 3PJJ; 3PO6; 3PYK; 3QYK; 3R16; 3R17; 3RG3; 3RG4; 3RGE; 3RJ7; 3RLD; 3RYJ; 3RYV; 3RYX; 3RYY; 3RYZ; 3RZ0; 3RZ1; 3RZ5; 3RZ7; 3RZ8; 3S71; 3S72; 3S73; 3S74; 3S75; 3S76; 3S77; 3S78; 3S8X; 3S9T; 3SAP; 3SAX; 3SBH; 3SBI; 3T5U; 3T5Z; 3T82; 3T83; 3T84; 3T85; 3TMJ; 3TVN; 3TVO; 3U3A; 3U45; 3U47; 3U7C; 3V2J; 3V2M; 3V3F; 3V3G; 3V3H; 3V3I; 3V3J; 3V5G; 3V7X; 3VBD; 3ZP9; 4BCW; 4BF1; 4BF6; 4CA2; 4CAC; 4CQ0; 4DZ7; 4DZ9; 4E3D; 4E3F; 4E3G; 4E3H; 4E49; 4E4A; 4E5Q; 4FIK; 4FL7; 4FPT; 4FRC; 4FU5; 4FVN; 4FVO; 4G0C; 4GL1; 4HBA; 4HEW; 4HEY; 4HEZ; 4HF3; 4HT0; 4IDR; 4ILX; 4ITO; 4ITP; 4IWZ; 4JS6; 4JSA; 4JSS; 4JSW; 4JSZ; 4K0S; 4K0T; 4K0Z; 4K13; 4K1Q; 4KAP; 4KNI; 4KNJ; 4KUV; 4KUW; 4KUY; 4KV0; 4L5U; 4L5V; 4L5W; 4LHI; 4LP6; 4M2R; 4M2U; 4M2V; 4M2W; 4MDG; 4MDL; 4MDM; 4MLT; 4MLX; 4MO8; 4MTY; 4N0X; 4N16; 4PQ7; 4PXX; 4PYX; 4PYY; 4PZH; 4Q06; 4Q07; 4Q08; 4Q09; 4Q49; 4Q6D; 4Q6E; 4Q78; 4Q7P; 4Q7S; 4Q7V; 4Q7W; 4Q81; 4Q83; 4Q87; 4Q8X; 4Q8Y; 4Q8Z; 4Q90; 4Q99; 4Q9Y; 4QEF; 4QIY; 4QJM; 4QK1; 4QK2; 4QK3; 4QSA; 4QSB; 4QSI; 4QTL; 4QY3; 4R59; 4R5A; 4R5B; 4RFC; 4RFD; 4RH2; 4RIU; 4RIV; 4RN4; 4RUX; 4RUY; 4RUZ; 4WL4; 4WW6; 4XE1; 4Y0J; 4YGJ; 4YGK; 4YGL; 4YGN; 4YWP; 4Z0Q; 4Z1E; 4Z1J; 4Z1K; 4Z1N; 4ZAO; 4ZWI; 4ZWX; 4ZWY; 4ZWZ; 4ZX0; 4ZX1; 5AMD; 5AMG; 5AML; 5BNL; 5BRU; 5BRV; 5BRW; 5BYI; 5CA2; 5CAC; 5CLU; 5E2R; 6CA2; 7CA2; 8CA2; 9CA2,,CA2,HGNC:1373,Humans,DB00232; DB00311; DB00580; DB00774; DB01031
342,Alpha-2C adrenergic receptor,ADRA2C,178194,J03853,P18825,ADA2C_HUMAN,"",,ADRA2C,HGNC:283,Humans,DB01200; DB01577
350,"Acetyl-coenzyme A synthetase, cytoplasmic",ACSS2,8439651,AF263614,Q9NR19,ACSA_HUMAN,"",,ACSS2,HGNC:15814,Humans,DB00131
356,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,CACNA1A,2213913,AF004884,O00555,CAC1A_HUMAN,3BXK,,CACNA1A,HGNC:1388,Humans,DB01244
365,"Glutamate receptor ionotropic, NMDA 1",GRIN1,219920,D13515,Q05586,NMDZ1_HUMAN,2HQW; 2NR1; 3BYA,,GRIN1,HGNC:4584,Humans,DB08954
366,DNA gyrase subunit A,gyrA,1574722,L42023,P43700,GYRA_HAEIN,"",,,,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),DB00365; DB00685; DB00827; DB01208; DB01405
368,Prostaglandin E2 receptor EP2 subtype,PTGER2,632650,U19487,P43116,PE2R2_HUMAN,"",,PTGER2,HGNC:9594,Humans,DB08964
381,Gamma-aminobutyric acid receptor subunit alpha-2,GABRA2,386422,S62907,P47869,GBRA2_HUMAN,"",,GABRA2,HGNC:4076,Humans,DB00463
389,D(4) dopamine receptor,DRD4,291946,L12398,P21917,DRD4_HUMAN,"",,DRD4,HGNC:3025,Humans,DB00409; DB00875; DB01186; DB01200
393,5-hydroxytryptamine receptor 2B,HTR2B,475198,X77307,P41595,5HT2B_HUMAN,4IB4; 4NC3,,HTR2B,HGNC:5294,Humans,DB00574; DB01079; DB01186; DB01200; DB04829; DB09185
404,Ornithine decarboxylase,ODC1,29893806,M16650,P11926,DCOR_HUMAN,1D7K; 2ON3; 2OO0; 4ZGY,,ODC1,HGNC:8109,Humans,DB06243
405,Muscarinic acetylcholine receptor M4,CHRM4,61970253,M16405,P08173,ACM4_HUMAN,"",,CHRM4,HGNC:1953,Humans,DB00342; DB00767; DB01239; DB09185
412,Retinoic acid receptor RXR-alpha,RXRA,35885,X52773,P19793,RXRA_HUMAN,1BY4; 1DSZ; 1FBY; 1FM6; 1FM9; 1G1U; 1G5Y; 1K74; 1LBD; 1MV9; 1MVC; 1MZN; 1R0N; 1RDT; 1RXR; 1XLS; 1XV9; 1XVP; 1YNW; 2ACL; 2NLL; 2P1T; 2P1U; 2P1V; 2ZXZ; 2ZY0; 3DZU; 3DZY; 3E00; 3E94; 3FAL; 3FC6; 3FUG; 3H0A; 3KWY; 3NSP; 3NSQ; 3OAP; 3OZJ; 3PCU; 3R29; 3R2A; 3R5M; 3UVV; 4CN2; 4CN3; 4CN5; 4CN7; 4J5W; 4J5X; 4K4J; 4K6I; 4M8E; 4M8H; 4N5G; 4N8R; 4NQA; 4OC7; 4POH; 4POJ; 4PP3; 4PP5; 4RFW; 4RMC; 4RMD; 4RME; 4ZO1,,RXRA,HGNC:10477,Humans,DB00926
414,Glycine receptor subunit alpha-3,GLRA3,3342792,AF017724,O75311,GLRA3_HUMAN,5CFB,,GLRA3,HGNC:4328,Humans,DB00431
417,"Glutamate receptor ionotropic, NMDA 2B",GRIN2B,1899202,U90278,Q13224,NMDE2_HUMAN,1S11; 1S2S; 2IPV,,GRIN2B,HGNC:4586,Humans,DB08954
418,Calmodulin,CALM1,179888,J04046,P0DP23,CALM_HUMAN,1AJI; 1CDL; 1CLL; 1CTR; 1IWQ; 1J7O; 1J7P; 1K90; 1K93; 1L7Z; 1LVC; 1NKF; 1PK0; 1S26; 1SK6; 1SW8; 1WRZ; 1XFU; 1XFV; 1XFW; 1XFX; 1XFY; 1XFZ; 1Y6W; 1YR5; 1YRT; 1YRU; 1ZOT; 1ZUZ; 2BE6; 2F3Y; 2F3Z; 2HF5; 2I08; 2JZI; 2K0E; 2K0F; 2K0J; 2K61; 2KNE; 2KUG; 2KUH; 2L53; 2L7L; 2LGF; 2LL6; 2LL7; 2LQC; 2LQP; 2LV6; 2M0J; 2M0K; 2M55; 2MG5; 2N6A; 2R28; 2V01; 2V02; 2VAY; 2W73; 2WEL; 2X0G; 2Y4V; 3BYA; 3DVE; 3DVJ; 3DVK; 3DVM; 3EWT; 3EWV; 3G43; 3HR4; 3J41; 3O77; 3O78; 3OXQ; 3SUI; 3UCT; 3UCW; 3UCY; 4BW7; 4BW8; 4BYF; 4DCK; 4DJC; 4GOW; 4JPZ; 4JQ0; 4L79; 4LZX; 4M1L; 4OVN; 4Q57; 4Q5U; 4UMO; 4UPU; 4V0C,,CALM1,HGNC:1442,Humans,DB01244; DB04825
420,Delta-type opioid receptor,OPRD1,27545517,U07882,P41143,OPRD_HUMAN,1OZC; 2IQM; 4N6H; 4RWA; 4RWD,,OPRD1,HGNC:8153,Humans,DB00647; DB06230
426,Acetylcholinesterase,ACHE,177975,M55040,P22303,ACES_HUMAN,1B41; 1F8U; 1PUV; 1PUW; 1VZJ; 2CLJ; 2X8B; 3LII; 4BDT; 4EY4; 4EY5; 4EY6; 4EY7; 4EY8; 4M0E; 4M0F; 4PQE,,ACHE,HGNC:108,Humans,DB00382; DB00677; DB00863; DB08996
429,DNA topoisomerase 4 subunit A,parC,1574370,L42023,P43702,PARC_HAEIN,"",,,,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),DB00365; DB00685; DB01208; DB01405
430,Voltage-dependent L-type calcium channel subunit alpha-1C,CACNA1C,"",M92270,Q13936,CAC1C_HUMAN,1T0J; 2BE6; 2F3Y; 2F3Z; 2LQC; 3G43; 3OXQ,,CACNA1C,HGNC:1390,Humans,DB01388
433,Glycine receptor subunit alpha-1,GLRA1,31851,X52009,P23415,GLRA1_HUMAN,1MOT; 1VRY; 2M6B; 2M6I; 4X5T,,GLRA1,HGNC:4326,Humans,DB00431; DB01028
442,Histamine H1 receptor,HRH1,510296,Z34897,P35367,HRH1_HUMAN,3RZE,,HRH1,HGNC:5182,Humans,DB00342; DB00637; DB00767; DB01239; DB04837; DB09016; DB09185
451,5-hydroxytryptamine receptor 2A,HTR2A,36431,S42168,P28223,5HT2A_HUMAN,"",,HTR2A,HGNC:5293,Humans,DB00409; DB00574; DB00604; DB00679; DB00875; DB01079; DB01149; DB01186; DB01200; DB01239; DB06144; DB09016; DB09194; DB09225
453,Mast/stem cell growth factor receptor Kit,KIT,34085,X06182,P10721,KIT_HUMAN,1PKG; 1QZJ; 1QZK; 1R01; 1T45; 1T46; 2E9W; 2EC8; 2VIF; 3G0E; 3G0F; 4HVS; 4K94; 4K9E; 4PGZ; 4U0I,,KIT,HGNC:6342,Humans,DB09103
471,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,"",,GABRA5,HGNC:4079,Humans,DB00463
478,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,905393,U30461,P48169,GBRA4_HUMAN,"",,GABRA4,HGNC:4078,Humans,DB00463
483,Voltage-dependent T-type calcium channel subunit alpha-1G,CACNA1G,6625659,AF134986,O43497,CAC1G_HUMAN,"",,CACNA1G,HGNC:1394,Humans,DB01388
486,Sodium-dependent noradrenaline transporter,SLC6A2,189258,M65105,P23975,SC6A2_HUMAN,"",,SLC6A2,HGNC:11048,Humans,DB01105; DB01149; DB01577; DB04821; DB04836; DB09185; DB09225
487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",PDE4B,347122,L20966,Q07343,PDE4B_HUMAN,1F0J; 1JP1; 1JP2; 1RO6; 1RO9; 1ROR; 1TB5; 1XLX; 1XLZ; 1XM4; 1XM6; 1XMU; 1XMY; 1XN0; 1XOS; 1XOT; 1Y2H; 1Y2J; 2CHM; 2QYL; 3D3P; 3FRG; 3G45; 3GWT; 3HC8; 3HDZ; 3HMV; 3KKT; 3LY2; 3O0J; 3O56; 3O57; 3W5E; 3WD9; 4KP6; 4MYQ; 4NW7; 4WZI; 4X0F,,PDE4B,HGNC:8781,Humans,DB00131
488,Penicillin-binding protein 1B,mrcB,42468,X02163,P02919,PBPB_ECOLI,3FWL; 3VMA,,,,Escherichia coli (strain K12),DB01332; DB11367
501,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,"",,ADRA1A,HGNC:277,Humans,DB00679; DB00875; DB01149; DB01186; DB01200; DB06144; DB08950
502,Solute carrier family 12 member 1,SLC12A1,1373425,U58130,Q13621,S12A1_HUMAN,"",,SLC12A1,HGNC:10910,Humans,DB00232; DB00534; DB00761; DB00774
503,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,13004,V00662,P03886,NU1M_HUMAN,"",,MT-ND1,HGNC:7455,Humans,DB01028
510,Serotransferrin,TF,339453,M12530,P02787,TRFE_HUMAN,1A8E; 1A8F; 1B3E; 1BP5; 1BTJ; 1D3K; 1D4N; 1DTG; 1FQE; 1FQF; 1JQF; 1N7W; 1N7X; 1N84; 1OQG; 1OQH; 1RYO; 1SUV; 2HAU; 2HAV; 2O7U; 2O84; 3FGS; 3QYT; 3S9L; 3S9M; 3S9N; 3SKP; 3V83; 3V89; 3V8X; 3VE1; 4H0W; 4X1B; 4X1D,,TF,HGNC:11740,Humans,DB00677
516,Integrin alpha-L,ITGAL,31422,Y00796,P20701,ITAL_HUMAN,1CQP; 1DGQ; 1IJ4; 1LFA; 1MJN; 1MQ8; 1MQ9; 1MQA; 1RD4; 1T0P; 1XDD; 1XDG; 1XUO; 1ZON; 1ZOO; 1ZOP; 2ICA; 2K8O; 2M3E; 2O7N; 3BN3; 3BQM; 3BQN; 3E2M; 3EOA; 3EOB; 3F74; 3F78; 3HI6; 3M6F; 3TCX; 4IXD,,ITGAL,HGNC:6148,Humans,DB00095
521,Endothelin-1 receptor,EDNRA,238636,S63938,P25101,EDNRA_HUMAN,"",,EDNRA,HGNC:3179,Humans,DB06268
523,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,"",,GABRA3,HGNC:4077,Humans,DB00463
533,5-hydroxytryptamine receptor 2C,HTR2C,338028,M81778,P28335,5HT2C_HUMAN,"",,HTR2C,HGNC:5295,Humans,DB00574; DB00875; DB01079; DB01149; DB01186; DB01191; DB01200; DB04871; DB06144; DB09185; DB09194
535,Carbonic anhydrase 4,CA4,179791,M83670,P22748,CAH4_HUMAN,1ZNC; 3F7B; 3F7U; 3FW3,,CA4,HGNC:1375,Humans,DB00232; DB00311; DB00774
542,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,31645,X01677,P04406,G3P_HUMAN,1U8F; 1ZNQ; 2FEH; 3GPD; 4WNC; 4WNI,,GAPDH,HGNC:4141,Humans,DB09092
553,Calcium-activated potassium channel subunit alpha-1,KCNMA1,537439,U13913,Q12791,KCMA1_HUMAN,2K44; 3MT5; 3NAF,,KCNMA1,HGNC:6284,Humans,DB00774
557,Progesterone receptor,PGR,35652,X51730,P06401,PRGR_HUMAN,1A28; 1E3K; 1SQN; 1SR7; 1ZUC; 2C7A; 2OVH; 2OVM; 2W8Y; 3D90; 3G8O; 3HQ5; 3KBA; 3ZR7; 3ZRA; 3ZRB; 4A2J; 4APU; 4OAR,,PGR,HGNC:8910,Humans,DB00378; DB00431; DB09124
560,Muscarinic acetylcholine receptor M2,CHRM2,177990,M16404,P08172,ACM2_HUMAN,1LUB; 3UON; 4MQS; 4MQT,,CHRM2,HGNC:1951,Humans,DB00342; DB00505; DB00767; DB01231; DB01239; DB04834; DB09185
572,Alpha-2B adrenergic receptor,ADRA2B,178198,M34041,P18089,ADA2B_HUMAN,2CVA,,ADRA2B,HGNC:282,Humans,DB01200; DB01577
574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,306865,M11058,P04035,HMDH_HUMAN,1DQ8; 1DQ9; 1DQA; 1HW8; 1HW9; 1HWI; 1HWJ; 1HWK; 1HWL; 2Q1L; 2Q6B; 2Q6C; 2R4F; 3BGL; 3CCT; 3CCW; 3CCZ; 3CD0; 3CD5; 3CD7; 3CDA; 3CDB,,HMGCR,HGNC:5006,Humans,DB00439
575,Alpha-1B adrenergic receptor,ADRA1B,,M99589,P35368,ADA1B_HUMAN,"",,ADRA1B,HGNC:278,Humans,DB00679; DB01149; DB01186; DB01200; DB06144; DB09185
576,Penicillin-binding protein 1A,pbpA,18145626,BA000016,Q8XJ01,PBPA_CLOPE,"",,,,Clostridium perfringens (strain 13 / Type A),DB00447
581,D(3) dopamine receptor,DRD3,927342,U32499,P35462,DRD3_HUMAN,3PBL,,DRD3,HGNC:3024,Humans,DB00409; DB00875; DB01186; DB01200; DB01239
588,Penicillin-binding protein 1A,mrcA,581194,X02164,P02918,PBPA_ECOLI,"",,,,Escherichia coli (strain K12),DB01332
601,Solute carrier family 12 member 4,SLC12A4,1399212,U55054,Q9UP95,S12A4_HUMAN,"",,SLC12A4,HGNC:10913,Humans,DB00761
625,Growth hormone-releasing hormone receptor,GHRHR,183173,L01406,Q02643,GHRHR_HUMAN,2XDG,,GHRHR,HGNC:4266,Humans,DB00010
632,Kappa-type opioid receptor,OPRK1,532060,U11053,P41145,OPRK_HUMAN,2A0D; 2IQN; 4DJH,,OPRK1,HGNC:8154,Humans,DB00647; DB06230; DB11186
635,Hydroxycarboxylic acid receptor 2,HCAR2,28975188,AY148884,Q8TDS4,HCAR2_HUMAN,"",,GPR109A,HGNC:24827,Humans,DB08949
639,Long-chain-fatty-acid--CoA ligase 1,ACSL1,219900,D10040,P33121,ACSL1_HUMAN,"",,ACSL1,HGNC:3569,Humans,DB00131
640,Glutamate receptor 1,GRIA1,183281,M64752,P42261,GRIA1_HUMAN,"",,GRIA1,HGNC:4571,Humans,DB01028
644,ATP-sensitive inward rectifier potassium channel 1,KCNJ1,529313,U12541,P48048,KCNJ1_HUMAN,"",,KCNJ1,HGNC:6255,Humans,DB00414
647,Sodium-dependent dopamine transporter,SLC6A3,553260,M96670,Q01959,SC6A3_HUMAN,"",,SLC6A3,HGNC:11049,Humans,DB01105; DB01149; DB01463; DB01577; DB04821
650,5-hydroxytryptamine receptor 7,HTR7,1857143,U68487,P34969,5HT7R_HUMAN,"",,HTR7,HGNC:5302,Humans,DB01200; DB09225
651,Interleukin-2 receptor subunit beta,IL2RB,307048,M26062,P14784,IL2RB_HUMAN,1ILM; 1ILN; 2B5I; 2ERJ; 3QAZ; 4GS7,,IL2RB,HGNC:6009,Humans,DB00111
658,Interleukin-2 receptor subunit alpha,IL2RA,33813,X01057,P01589,IL2RA_HUMAN,1ILM; 1ILN; 1Z92; 2B5I; 2ERJ; 3IU3; 3NFP,,IL2RA,HGNC:6008,Humans,DB00111
659,5-hydroxytryptamine receptor 1D,HTR1D,177772,M89955,P28221,5HT1D_HUMAN,"",,HTR1D,HGNC:5289,Humans,DB00574; DB01186; DB01200
663,Retinoic acid receptor alpha,RARA,36157,X06614,P10276,RARA_HUMAN,1DKF; 1DSZ; 3A9E; 3KMR; 3KMZ; 4DQM,,RARA,HGNC:9864,Humans,DB00926
672,Potassium voltage-gated channel subfamily KQT member 1,KCNQ1,2465531,AF000571,P51787,KCNQ1_HUMAN,3BJ4; 3HFC; 3HFE; 4UMO; 4V0C,,KCNQ1,HGNC:6294,Humans,DB01244
677,5'-AMP-activated protein kinase catalytic subunit alpha-1,PRKAA1,4115829,AB022017,Q13131,AAPK1_HUMAN,4RED; 4RER; 4REW,,PRKAA1,HGNC:9376,Humans,DB00131; DB00914
685,Sex hormone-binding globulin,SHBG,296673,X16349,P04278,SHBG_HUMAN,1D2S; 1F5F; 1KDK; 1KDM; 1LHN; 1LHO; 1LHU; 1LHV; 1LHW,,SHBG,HGNC:10839,Humans,DB00255; DB04824
689,Fibroblast growth factor 1,FGF1,181942,M13361,P05230,FGF1_HUMAN,1AXM; 1DJS; 1DZC; 1DZD; 1E0O; 1EVT; 1HKN; 1JQZ; 1JT3; 1JT4; 1JT5; 1JT7; 1JTC; 1JY0; 1K5U; 1K5V; 1M16; 1NZK; 1P63; 1PZZ; 1Q03; 1Q04; 1QCT; 1RG8; 1RML; 1RY7; 1YTO; 1Z2V; 1Z4S; 2AFG; 2AQZ; 2AXM; 2ERM; 2HW9; 2HWA; 2HWM; 2HZ9; 2K43; 2K4A; 2K8R; 2KI4; 2KI6; 2LDN; 2NTD; 2Q9X; 2RQ9; 3B9U; 3BA4; 3BA5; 3BA7; 3BAD; 3BAG; 3BAH; 3BAO; 3BAQ; 3BAU; 3BAV; 3BB2; 3CQA; 3CRG; 3CRH; 3CRI; 3CU1; 3FGM; 3FJ8; 3FJ9; 3FJA; 3FJB; 3FJC; 3FJD; 3FJE; 3FJF; 3FJH; 3FJI; 3FJJ; 3FJK; 3HOM; 3JUT; 3K1X; 3O3Q; 3OJ2; 3OJM; 3OJV; 3UD7; 3UD8; 3UD9; 3UDA; 4J23; 4Q91; 4Q9G; 4Q9P; 4QAL; 4QBC; 4QBV; 4QC4; 4QO3,,FGF1,HGNC:3665,Humans,DB01025
694,Beta-2 adrenergic receptor,ADRB2,29371,Y00106,P07550,ADRB2_HUMAN,1GQ4; 2R4R; 2R4S; 2RH1; 3D4S; 3KJ6; 3NY8; 3NY9; 3NYA; 3P0G; 3PDS; 3SN6; 4GBR; 4LDE; 4LDL; 4LDO; 4QKX,,ADRB2,HGNC:286,Humans,DB00397; DB00866; DB00901; DB09185
707,Retinoic acid receptor RXR-gamma,RXRG,1053069,U38480,P48443,RXRG_HUMAN,2GL8,,RXRG,HGNC:10479,Humans,DB00926
710,High affinity immunoglobulin gamma Fc receptor I,FCGR1A,31332,X14356,P12314,FCGR1_HUMAN,3RJD; 4W4O; 4X4M; 4ZNE,,FCGR1A,HGNC:3613,Humans,DB00111; DB06607
715,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,"",,ADRA1D,HGNC:280,Humans,DB01186; DB01200; DB06144
717,Urokinase plasminogen activator surface receptor,PLAUR,37605,X51675,Q03405,UPAR_HUMAN,1YWH; 2FD6; 2I9B; 3BT1; 3BT2; 3U73; 3U74; 4K24; 4QTI,,PLAUR,HGNC:9053,Humans,DB00013
719,T-cell surface antigen CD2,CD2,180081,M19806,P06729,CD2_HUMAN,1CDB; 1GYA; 1HNF; 1L2Z; 1QA9; 2J6O; 2J7I,,CD2,HGNC:1639,Humans,DB00092
732,Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,219942,D00099,P05023,AT1A1_HUMAN,"",,ATP1A1,HGNC:799,Humans,DB00774; DB01244
736,Translocator protein,TSPO,306883,M36035,P30536,TSPOA_HUMAN,"",,TSPO,HGNC:1158,Humans,DB01178
738,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,1458110,U62431,Q15822,ACHA2_HUMAN,"",,CHRNA2,HGNC:1956,Humans,DB00416
742,DNA topoisomerase 2-alpha,TOP2A,292830,J04088,P11388,TOP2A_HUMAN,1LWZ; 1ZXM; 1ZXN; 4FM9; 4R1F,,TOP2A,HGNC:11989,Humans,DB00380; DB00685; DB01208
743,50S ribosomal protein L10,rplJ,24054563,AE005674,P0A7J6,RL10_SHIFL,"",,,,Shigella flexneri,DB00778
745,Glycine receptor subunit alpha-2,GLRA2,31849,X52008,P23416,GLRA2_HUMAN,"",,GLRA2,HGNC:4327,Humans,DB00431
