ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
123,Estrogen receptor,ESR1,31234,X03635,P03372,ESR1_HUMAN,1A52; 1ERE; 1ERR; 1G50; 1GWQ; 1GWR; 1HCP; 1HCQ; 1L2I; 1PCG; 1QKT; 1QKU; 1R5K; 1SJ0; 1UOM; 1X7E; 1X7R; 1XP1; 1XP6; 1XP9; 1XPC; 1XQC; 1YIM; 1YIN; 1ZKY; 2AYR; 2B1V; 2B1Z; 2B23; 2BJ4; 2FAI; 2G44; 2G5O; 2I0J; 2IOG; 2IOK; 2JF9; 2JFA; 2LLO; 2LLQ; 2OCF; 2OUZ; 2P15; 2POG; 2Q6J; 2Q70; 2QA6; 2QA8; 2QAB; 2QE4; 2QGT; 2QGW; 2QH6; 2QR9; 2QSE; 2QXM; 2QXS; 2QZO; 2R6W; 2R6Y; 2YAT; 2YJA; 3CBM; 3CBO; 3CBP; 3DT3; 3ERD; 3ERT; 3HLV; 3HM1; 3L03; 3OS8; 3OS9; 3OSA; 3Q95; 3UU7; 3UUA; 3UUC; 3UUD; 4AA6; 4DMA; 4IU7; 4IUI; 4IV2; 4IV4; 4IVW; 4IVY; 4IW6; 4IW8; 4IWC; 4IWF; 4JC3; 4JDD; 4MG5; 4MG6; 4MG7; 4MG8; 4MG9; 4MGA; 4MGB; 4MGC; 4MGD; 4O6F; 4PP6; 4PPP; 4PPS; 4PXM; 4Q13; 4Q50; 4TUZ; 4TV1; 4XI3; 4ZN7; 4ZN9; 4ZNH; 4ZNS; 4ZNT; 4ZNU; 4ZNV; 4ZNW; 5AAU; 5AAV; 5ACC; 5AK2; 5DI7; 5DID; 5DIE; 5DIG; 5DK9; 5DKB; 5DKE; 5DKG; 5DKS; 5DL4; 5DLR; 5DMC; 5DMF; 5DP0; 5DRJ; 5DRM; 5DTV; 5DU5; 5DUE; 5DUG; 5DUH; 5DVS; 5DVV; 5DWE; 5DWG; 5DWI; 5DWJ; 5DX3; 5DXB; 5DXE; 5DXG; 5DXK; 5DXM; 5DXP; 5DXQ; 5DXR; 5DY8; 5DYB; 5DYD; 5DZ0; 5DZ1; 5DZ3; 5DZH; 5DZI; 5E0W; 5E0X; 5E14; 5E15; 5E19; 5E1C; 5EGV; 5EHJ; 5EI1; 5EIT; 5FQP; 5FQR; 5FQS; 5FQT; 5FQV; 5GS4; 5GTR; 5HYR; 5JMM; 5KCC; 5KCD; 5KCE; 5KCF; 5KCT; 5KCU; 5KCW; 5KD9; 5KR9; 5KRA; 5KRC; 5KRF; 5KRH; 5KRI; 5KRJ; 5KRK; 5KRL; 5KRM; 5KRO; 5N10; 5T0X; 5T1Z; 5T92; 5T97; 5TLD; 5TLF; 5TLG; 5TLL; 5TLM; 5TLO; 5TLP; 5TLT; 5TLU; 5TLV; 5TLX; 5TLY; 5TM1; 5TM2; 5TM3; 5TM4; 5TM5; 5TM6; 5TM7; 5TM8; 5TM9; 5TML; 5TMM; 5TMO; 5TMQ; 5TMR; 5TMS; 5TMT; 5TMU; 5TMV; 5TMW; 5TMZ; 5TN1; 5TN3; 5TN4; 5TN5; 5TN6; 5TN7; 5TN8; 5TN9; 5TNB; 5U2B; 5U2D; 5UFW; 5UFX; 5W9C; 5W9D; 5WGD; 5WGQ; 6B0F; 6C42; 6CBZ; 6CHW; 6CHZ; 6CZN; 6D0F; 6DF6; 6DFN; 6HHP; 6HKB; 6HKF; 6HMU; 6IAR; 6OWC; 6PET; 6PFM; 6PIT; 6PSJ; 6SBO; 6SQ0; 6SUO; 6TJM; 6TL3; 6V87; 6V8T; 6VGH; 6VJD; 6VPF; 6WOK; 6ZOQ; 6ZOR; 6ZOS; 7B9M; 7B9R; 7B9T; 7BA3; 7BA5; 7BA6; 7BA7; 7BA8; 7BA9; 7BAA; 7BAB; 7JHD; 7KBS; 7MSA; 7N9O; 7NDO; 7NEL; 7NFB; 7NFW; 7NIZ; 7OPW; 7OQ7; 7OQ8; 7PWT; 7PWZ; 7QVJ; 7QVL; 7R62; 7RKE; 7RNM; 7RRX; 7RRY; 7RRZ; 7RS0; 7RS1; 7RS2; 7RS3; 7RS4; 7RS7; 7RS8; 7RS9; 7SFO; 7T2X; 7TE7; 7UJ7; 7UJ8; 7UJC; 7UJF; 7UJM; 7UJO; 7UJW; 7UJY; 7WNV; 7Y8F; 7Y8G; 7YMK; 8AFN; 8AI0; 8ALR; 8ALT; 8ALV; 8ALW; 8AM7; 8ANF; 8AOY; 8APS; 8AQ1; 8AQC; 8AQE; 8AQZ; 8AR4; 8AR5; 8ARG; 8ARO; 8ARQ; 8ARR; 8ARW; 8ARX; 8ARY; 8ARZ; 8AS1; 8AT9; 8ATP; 8AU2; 8AUS; 8AUY; 8AV3; 8AV4; 8AV7; 8AV8; 8AWG; 8AXE; 8AXU; 8AZE; 8B39; 8BWJ; 8BWX; 8BWZ; 8BX0; 8BX3; 8BX4; 8BXI; 8BXM; 8BXN; 8BXO; 8BXQ; 8BXS; 8BY9; 8BYB; 8BYC; 8BYD; 8BYE; 8BYF; 8BYG; 8BYO; 8BYY; 8BYZ; 8BZ0; 8BZ9; 8BZA; 8BZB; 8BZC; 8BZD; 8BZE; 8BZF; 8BZG; 8BZH; 8BZT; 8BZW; 8C04; 8C0K; 8C42; 8C4F; 8C4G; 8DU6; 8DU8; 8DU9; 8DUB; 8DUC; 8DUD; 8DUG; 8DUH; 8DUI; 8DUK; 8DUS; 8DV5; 8DV7; 8DV8; 8DVB; 8EV1; 8EV2; 8VYT; 8VYX; 8VZ0; 8VZ1; 8VZP; 8VZQ; 8W03; 8W07; 9BQE; 9BU1,ESR1,ESR1,HGNC:3467,Humans,DB01065; DB01708
126,Aldo-keto reductase family 1 member C1,AKR1C1,181549,M86609,Q04828,AK1C1_HUMAN,1MRQ; 3C3U; 3GUG; 3NTY; 4YVP; 6A7A; 6IJX; 8JP2,AKR1C1,AKR1C1,HGNC:384,Humans,DB00157
128,"3-hydroxyisobutyrate dehydrogenase, mitochondrial",HIBADH,,AC007130,P31937,3HIDH_HUMAN,2GF2; 2I9P,HIBADH,HIBADH,HGNC:4907,Humans,DB00157
131,11-beta-hydroxysteroid dehydrogenase type 2,HSD11B2,565082,U14631,P80365,DHI2_HUMAN,,HSD11B2,HSD11B2,HGNC:5209,Humans,DB00157
132,Androgen receptor,AR,178628,M20132,P10275,ANDR_HUMAN,1E3G; 1GS4; 1T5Z; 1T63; 1T65; 1XJ7; 1XOW; 1XQ3; 1Z95; 2AM9; 2AMA; 2AMB; 2AO6; 2AX6; 2AX7; 2AX8; 2AX9; 2AXA; 2HVC; 2OZ7; 2PIO; 2PIP; 2PIQ; 2PIR; 2PIT; 2PIU; 2PIV; 2PIW; 2PIX; 2PKL; 2PNU; 2Q7I; 2Q7J; 2Q7K; 2Q7L; 2YHD; 2YLO; 2YLP; 2YLQ; 2Z4J; 3B5R; 3B65; 3B66; 3B67; 3B68; 3BTR; 3L3X; 3L3Z; 3RLJ; 3RLL; 3V49; 3V4A; 3ZQT; 4HLW; 4K7A; 4OEA; 4OED; 4OEY; 4OEZ; 4OFR; 4OFU; 4OGH; 4OH5; 4OH6; 4OHA; 4OIL; 4OIU; 4OJ9; 4OJB; 4OK1; 4OKB; 4OKT; 4OKW; 4OKX; 4OLM; 4QL8; 5CJ6; 5JJM; 5T8E; 5T8J; 5V8Q; 5VO4; 7ZTX; 7ZTZ; 7ZU1; 7ZU2; 8E1A; 8FGY; 8FGZ; 8FH0; 8FH1; 8FH2; 8RM6; 8RM7,AR,AR,HGNC:644,Humans,DB01708
133,"Aldehyde dehydrogenase, mitochondrial",ALDH2,28606,X05409,P05091,ALDH2_HUMAN,1CW3; 1NZW; 1NZX; 1NZZ; 1O00; 1O01; 1O02; 1O04; 1O05; 1ZUM; 2ONM; 2ONN; 2ONO; 2ONP; 2VLE; 3INJ; 3INL; 3N80; 3N81; 3N82; 3N83; 3SZ9; 4FQF; 4FR8; 4KWF; 4KWG; 5L13; 8DR9; 8SHS,ALDH2,ALDH2,HGNC:404,Humans,DB00157
135,Alpha-aminoadipic semialdehyde dehydrogenase,ALDH7A1,797410,S74728,P49419,AL7A1_HUMAN,2J6L; 4X0T; 4X0U; 4ZUK; 4ZUL; 4ZVW; 4ZVX; 4ZVY; 6O4B; 6O4C; 6O4D; 6O4E; 6O4F; 6O4G; 6O4H; 6O4I; 6O4K; 6O4L; 6U2X; 6V0Z,ALDH7A1,ALDH7A1,HGNC:877,Humans,DB00157
136,Cationic amino acid transporter 3,SLC7A3,17224957,AF320612,Q8WY07,CTR3_HUMAN,,SLC7A3,SLC7A3,HGNC:11061,Humans,DB00123; DB00125
137,"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial",NDUFV2,188852,M22538,P19404,NDUV2_HUMAN,5XTB; 5XTD; 5XTH; 5XTI,NDUFV2,NDUFV2,HGNC:7717,Humans,DB00157
138,Dopamine beta-hydroxylase,DBH,30474,X13255,P09172,DOPO_HUMAN,4ZEL,DBH,DBH,HGNC:2689,Humans,DB00126
139,Mitochondrial inner membrane m-AAA protease component AFG3L2,AFG3L2,5457357,Y18314,Q9Y4W6,AFG32_HUMAN,2LNA; 6NYY,AFG3L2,AFG3L2,HGNC:315,Humans,DB00171
144,Retinoic acid receptor gamma,RARG,306887,M24857,P13631,RARG_HUMAN,1EXA; 1EXX; 1FCX; 1FCY; 1FCZ; 1FD0; 2LBD; 3LBD; 4LBD; 5M24; 6FX0,RARG,RARG,HGNC:9866,Humans,DB00755
148,"NAD-dependent malic enzyme, mitochondrial",ME2,187300,M55905,P23368,MAOM_HUMAN,1DO8; 1EFK; 1EFL; 1GZ3; 1GZ4; 1PJ2; 1PJ3; 1PJ4; 1PJL; 1QR6; 7BSJ; 7BSK; 7BSL; 7XDE; 7XDF; 7XDG,ME2,ME2,HGNC:6984,Humans,DB00157
149,L-lactate dehydrogenase C chain,LDHC,307120,J02938,P07864,LDHC_HUMAN,7EPM,LDHC,LDHC,HGNC:6544,Humans,DB00157
151,Cysteine desulfurase,NFS1,24042327,AF097025,Q9Y697,NFS1_HUMAN,5KZ5; 5USR; 5WGB; 5WKP; 5WLW; 6NZU; 6UXE; 6W1D; 6WI2; 6WIH; 7RTK; 8PK8; 8PK9; 8PKA,NFS1,NFS1,HGNC:15910,Humans,DB00114; DB00151; DB00160
152,"Succinate-semialdehyde dehydrogenase, mitochondrial",ALDH5A1,3766467,Y11192,P51649,SSDH_HUMAN,2W8N; 2W8O; 2W8P; 2W8Q; 2W8R,ALDH5A1,ALDH5A1,HGNC:408,Humans,DB00139; DB00157
156,Sigma non-opioid intracellular receptor 1,SIGMAR1,1783387,U75283,Q99720,SGMR1_HUMAN,5HK1; 5HK2; 6DJZ; 6DK0; 6DK1,SIGMAR1,OPRS1,HGNC:8157,Humans,DB01708
157,Thiamine pyrophosphokinase 1,TPK1,12248915,AB028138,Q9H3S4,TPK1_HUMAN,3S4Y,TPK1,TPK1,HGNC:17358,Humans,DB00152
159,Biotin--protein ligase,HLCS,577625,D23672,P50747,BPL1_HUMAN,,HLCS,HLCS,HGNC:4976,Humans,DB00121
160,NADH-cytochrome b5 reductase 3,CYB5R3,553600,M28713,P00387,NB5R3_HUMAN,1UMK; 7THG; 7TNV; 7TSW; 7W3O,CYB5R3,CYB5R3,HGNC:2873,Humans,DB00157
161,D-3-phosphoglycerate dehydrogenase,PHGDH,2674062,AF006043,O43175,SERA_HUMAN,2G76; 5N53; 5N6C; 5NZO; 5NZP; 5NZQ; 5OFM; 5OFV; 5OFW; 6CWA; 6PLF; 6PLG; 6RIH; 6RJ2; 6RJ3; 6RJ5; 6RJ6; 7CVP; 7DKM; 7EWH; 7VA1,PHGDH,PHGDH,HGNC:8923,Humans,DB00157
162,2-oxoglutarate dehydrogenase complex component E1,OGDH,531241,D10523,Q02218,ODO1_HUMAN,3ERY; 7WGR; 8I0K,OGDH,OGDH,HGNC:8124,Humans,DB00157
163,"Vascular endothelial growth factor A, long form",VEGFA,181971,M32977,P15692,VEGFA_HUMAN,1BJ1; 1CZ8; 1FLT; 1KAT; 1KMX; 1MJV; 1MKG; 1MKK; 1QTY; 1TZH; 1TZI; 1VGH; 1VPF; 1VPP; 2FJG; 2FJH; 2QR0; 2VGH; 2VPF; 3BDY; 3P9W; 3QTK; 3S1B; 3S1K; 3V2A; 4DEQ; 4GLN; 4GLS; 4KZN; 4QAF; 4WPB; 4ZFF; 5DN2; 5FV1; 5FV2; 5HHC; 5HHD; 5O4E; 5T89; 6BFT; 6D3O; 6T9D; 6V7K; 6Z13; 6Z3F; 6ZBR; 6ZCD; 6ZFL; 7KEZ; 7KF0; 7KF1; 7LL8; 7LL9,VEGFA,VEGF,HGNC:12680,Humans,DB09301
164,L-serine dehydratase/L-threonine deaminase,SDS,338030,J05037,P20132,SDHL_HUMAN,1P5J; 4H27,SDS,SDS,HGNC:10691,Humans,DB00114; DB00133
166,Glutamate--cysteine ligase catalytic subunit,GCLC,183039,M90656,P48506,GSH1_HUMAN,,GCLC,GCLC,HGNC:4311,Humans,DB00142; DB00151
168,Solute carrier family 23 member 1,SLC23A1,3789785,AF058317,Q9UHI7,S23A1_HUMAN,8JEW; 8JEZ; 8JF0; 8JF1,SLC23A1,SLC23A1,HGNC:10974,Humans,DB00126
169,Cytochrome c oxidase subunit NDUFA4,NDUFA4,1946692,U94586,O00483,NDUA4_HUMAN,5Z62,NDUFA4,NDUFA4,HGNC:7687,Humans,DB00157
171,"Creatine kinase U-type, mitochondrial",CKMT1A,180590,J04469,P12532,KCRU_HUMAN,1QK1,CKMT1B,CKMT1A,HGNC:1995,Humans,DB00148; DB13191
172,Beta-1 adrenergic receptor,ADRB1,178200,J03019,P08588,ADRB1_HUMAN,2LSQ; 7BTS; 7BU6; 7BU7; 7BVQ,ADRB1,ADRB1,HGNC:285,Humans,DB00127; DB01363
173,NADH dehydrogenase [ubiquinone] 1 subunit C2,NDUFC2,4191346,AF087659,O95298,NDUC2_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFC2,NDUFC2,HGNC:7706,Humans,DB00157
174,Monocarboxylate transporter 7,SLC16A6,2463632,U79745,O15403,MOT7_HUMAN,,SLC16A6,SLC16A6,HGNC:10927,Humans,DB00119
175,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",BDH1,177198,M93107,Q02338,BDH_HUMAN,,BDH1,BDH1,HGNC:1027,Humans,DB00157
176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,506338,D30648,P31040,SDHA_HUMAN,6VAX; 8DYD; 8DYE; 8GS8,SDHA,SDHA,HGNC:10680,Humans,DB09270
178,Monocarboxylate transporter 8,SLC16A2,458255,U05321,P36021,MOT8_HUMAN,,SLC16A2,SLC16A2,HGNC:10923,Humans,DB00119
180,"Glutamate dehydrogenase 1, mitochondrial",GLUD1,31707,X07674,P00367,DHE3_HUMAN,1L1F; 1NR1; 6DQG; 7UZM; 8KGY; 8SK8; 8W4J,GLUD1,GLUD1,HGNC:4335,Humans,DB00142; DB00157
181,Pyridoxine-5'-phosphate oxidase,PNPO,21728336,AF468030,Q9NVS9,PNPO_HUMAN,1NRG; 3HY8; 6H00; 8QYT; 8QYW,PNPO,PNPO,HGNC:30260,Humans,DB00114
184,3-keto-steroid reductase/17-beta-hydroxysteroid dehydrogenase 7,HSD17B7,6721095,AF098786,P56937,DHB7_HUMAN,,HSD17B7,HSD17B7,HGNC:5215,Humans,DB00157
185,Glutathione synthetase,GSS,886284,L42531,P48637,GSHB_HUMAN,2HGS; 8FBZ,GSS,GSS,HGNC:4624,Humans,DB00143; DB00145; DB00151
187,Aspartoacylase,ASPA,455834,S67156,P45381,ACY2_HUMAN,2I3C; 2O4H; 2O53; 2Q51; 4MRI; 4MXU; 4NFR; 4TNU,ASPA,ASPA,HGNC:756,Humans,DB00128
188,Bifunctional glutamate/proline--tRNA ligase,EPRS1,31958,X54326,P07814,SYEP_HUMAN,1FYJ; 4HVC; 4K86; 4K87; 4K88; 5A1N; 5A34; 5A5H; 5BMU; 5V58; 5VAD; 5Y6L; 6IY6; 7BBU; 7F98; 7F99; 7F9A; 7F9B; 7F9C; 7F9D; 7OSY; 7OSZ; 7OT0; 7OT1; 7OT2; 7OT3; 7X09; 7X1O; 7Y1H; 7Y1W; 7Y28; 7Y3S,EPRS1,EPRS,HGNC:3418,Humans,DB00142; DB00172
189,Scavenger receptor class B member 1,SCARB1,397607,Z22555,Q8WTV0,SCRB1_HUMAN,,SCARB1,SCARB1,HGNC:1664,Humans,DB00144
191,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",NDUFS3,3337441,AF067139,O75489,NDUS3_HUMAN,5XTB; 5XTD; 5XTH; 5XTI,NDUFS3,NDUFS3,HGNC:7710,Humans,DB00157
193,Aldehyde dehydrogenase family 3 member B2,ALDH3B2,1051281,U37519,P48448,AL3B2_HUMAN,,ALDH3B2,ALDH3B2,HGNC:411,Humans,DB00157
194,17-beta-hydroxysteroid dehydrogenase type 1,HSD17B1,23365,X13440,P14061,DHB1_HUMAN,1A27; 1BHS; 1DHT; 1EQU; 1FDS; 1FDT; 1FDU; 1FDV; 1FDW; 1I5R; 1IOL; 1JTV; 1QYV; 1QYW; 1QYX; 3DEY; 3DHE; 3HB4; 3HB5; 3KLM; 3KLP; 3KM0; 6CGC; 6CGE; 6DTP; 6MNC; 6MNE; 7X3Z,HSD17B1,HSD17B1,HGNC:5210,Humans,DB00157
195,Monocarboxylate transporter 5,SLC16A4,2463628,U59185,O15374,MOT5_HUMAN,,SLC16A4,SLC16A4,HGNC:10925,Humans,DB00119
196,NADH-ubiquinone oxidoreductase chain 3,MT-ND3,506832,J01415,P03897,NU3M_HUMAN,5XTC; 5XTD,MT-ND3,MT-ND3,HGNC:7458,Humans,DB00157
198,Lysine--tRNA ligase,KARS1,505108,D31890,Q15046,SYK_HUMAN,3BJU; 4DPG; 4YCU; 4YCW; 6CHD; 6ILD; 6ILH; 7EA9; 8HYR,KARS1,KARS,HGNC:6215,Humans,DB00123
201,Mitochondrial ornithine transporter 1,SLC25A15,5565862,AF112968,Q9Y619,ORNT1_HUMAN,,SLC25A15,SLC25A15,HGNC:10985,Humans,DB00129
202,NEDD8-activating enzyme E1 regulatory subunit,NAE1,1314560,U50939,Q13564,ULA1_HUMAN,1R4M; 1R4N; 1TT5; 1YOV; 2NVU; 3DBH; 3DBL; 3DBR; 3GZN,NAE1,APPBP1,HGNC:621,Humans,DB00171
204,"Leucine--tRNA ligase, mitochondrial",LARS2,40788954,D21851,Q15031,SYLM_HUMAN,,LARS2,LARS2,HGNC:17095,Humans,DB00149
206,Retinoic acid receptor beta,RARB,35883,X07282,P10826,RARB_HUMAN,1HRA; 1XAP; 4DM6; 4DM8; 4JYG; 4JYH; 4JYI; 5UAN; 6SSQ,RARB,RARB,HGNC:9865,Humans,DB00755
207,ATP-binding cassette sub-family C member 8,ABCC8,1374919,L78243,Q09428,ABCC8_HUMAN,6C3O; 6C3P; 7S5V; 7S5X; 7S5Y; 7S5Z; 7S60; 7S61,ABCC8,ABCC8,HGNC:59,Humans,DB00171
208,"Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",GPD1,508487,L34041,P21695,GPDA_HUMAN,1WPQ; 1X0V; 1X0X; 6E8Y; 6E8Z; 6E90; 6PYP,GPD1,GPD1,HGNC:4455,Humans,DB00157
212,High affinity cationic amino acid transporter 1,SLC7A1,36161,X59155,P30825,CTR1_HUMAN,,SLC7A1,SLC7A1,HGNC:11057,Humans,DB00123; DB00125; DB00129
213,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,NDUFA6,2909856,AF047182,P56556,NDUA6_HUMAN,5XTB; 5XTD; 5XTH; 5XTI,NDUFA6,NDUFA6,HGNC:7690,Humans,DB00157
215,Peroxisome proliferator-activated receptor gamma,PPARG,1711117,U79012,P37231,PPARG_HUMAN,1FM6; 1FM9; 1I7I; 1K74; 1KNU; 1NYX; 1PRG; 1RDT; 1WM0; 1ZEO; 1ZGY; 2ATH; 2F4B; 2FVJ; 2G0G; 2G0H; 2GTK; 2HFP; 2HWQ; 2HWR; 2I4J; 2I4P; 2I4Z; 2OM9; 2P4Y; 2POB; 2PRG; 2Q59; 2Q5P; 2Q5S; 2Q61; 2Q6R; 2Q6S; 2Q8S; 2QMV; 2VSR; 2VST; 2VV0; 2VV1; 2VV2; 2VV3; 2VV4; 2XKW; 2YFE; 2ZK0; 2ZK1; 2ZK2; 2ZK3; 2ZK4; 2ZK5; 2ZK6; 2ZNO; 2ZVT; 3ADS; 3ADT; 3ADU; 3ADV; 3ADW; 3ADX; 3AN3; 3AN4; 3B0Q; 3B0R; 3B1M; 3B3K; 3BC5; 3CDP; 3CDS; 3CS8; 3CWD; 3D6D; 3DZU; 3DZY; 3E00; 3ET0; 3ET3; 3FEJ; 3FUR; 3G9E; 3GBK; 3H0A; 3HO0; 3HOD; 3IA6; 3K8S; 3KMG; 3LMP; 3NOA; 3OSI; 3OSW; 3PBA; 3PO9; 3PRG; 3QT0; 3R5N; 3R8A; 3R8I; 3S9S; 3SZ1; 3T03; 3TY0; 3U9Q; 3V9T; 3V9V; 3V9Y; 3VJH; 3VJI; 3VN2; 3VSO; 3VSP; 3WJ4; 3WJ5; 3WMH; 3X1H; 3X1I; 4A4V; 4A4W; 4CI5; 4E4K; 4E4Q; 4EM9; 4EMA; 4F9M; 4FGY; 4HEE; 4JAZ; 4JL4; 4L96; 4L98; 4O8F; 4OJ4; 4PRG; 4PVU; 4PWL; 4R06; 4R2U; 4R6S; 4XLD; 4XTA; 4XUH; 4XUM; 4Y29; 4YT1; 5AZV; 5DSH; 5DV3; 5DV6; 5DV8; 5DVC; 5DWL; 5F9B; 5GTN; 5GTO; 5GTP; 5HZC; 5JI0; 5LSG; 5TTO; 5TWO; 5U5L; 5UGM; 5WQX; 5WR0; 5WR1; 5Y2O; 5Y2T; 5YCN; 5YCP; 5Z5S; 5Z6S; 6AD9; 6AN1; 6AUG; 6AVI; 6C1I; 6C5Q; 6C5T; 6D3E; 6D8X; 6D94; 6DBH; 6DCU; 6DGL; 6DGO; 6DGP; 6DGQ; 6DGR; 6DH9; 6DHA; 6E5A; 6ENQ; 6F2L; 6FZF; 6FZG; 6FZJ; 6FZP; 6FZY; 6ICJ; 6IJR; 6IJS; 6ILQ; 6IZM; 6IZN; 6JEY; 6JF0; 6JQ7; 6K0T; 6KTM; 6KTN; 6L89; 6L8B; 6MCZ; 6MD0; 6MD1; 6MD2; 6MD4; 6MS7; 6O67; 6O68; 6ONI; 6ONJ; 6PDZ; 6QJ5; 6T1S; 6T1V; 6T6B; 6T9C; 6TDC; 6TSG; 6VZL; 6VZM; 6VZN; 6VZO; 6Y3U; 6ZLY; 7A7H; 7AHJ; 7AWC; 7AWD; 7CXE; 7CXF; 7CXG; 7CXH; 7CXI; 7CXJ; 7CXK; 7CXL; 7E0A; 7E2O; 7EFQ; 7JQG; 7LOT; 7P4E; 7QB1; 7RLE; 7SQA; 7SQB; 7WGO; 7WGP; 7WGQ; 7WOX; 8ADF; 8AQM; 8AQN; 8ATY; 8ATZ; 8B8W; 8B8X; 8B8Y; 8B8Z; 8B90; 8B91; 8B92; 8B93; 8B94; 8B95; 8BF1; 8BF2; 8BFF; 8C0C; 8CPH; 8CPI; 8CPJ; 8DK4; 8DKN; 8DKV; 8DSY; 8DSZ; 8FHE; 8FHF; 8FHG; 8FKC; 8FKD; 8FKE; 8FKF; 8FKG; 8HHP; 8HHQ; 8HUM; 8HUP; 8PBO; 8SC9; 8U57; 8WFE; 8ZFN; 8ZFO; 8ZFP; 8ZFQ; 8ZFR; 8ZFS; 8ZFT; 9CK0; 9CWN; 9F7W; 9F7X,PPARG,PPARG,HGNC:9236,Humans,DB00132; DB00159; DB11133; DB13961
217,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,3892594,AJ225028,Q9UBS5,GABR1_HUMAN,4MQE; 4MQF; 4MR7; 4MR8; 4MR9; 4MRM; 4MS1; 4MS3; 4MS4; 4PAS; 6HKC; 6UO8; 6UO9; 6UOA; 6VJM; 6W2X; 6W2Y; 6WIV; 7C7Q; 7C7S; 7CA3; 7CA5; 7CUM; 7EB2,GABBR1,GABBR1,HGNC:4070,Humans,DB01956
218,Calcium-transporting ATPase type 2C member 1,ATP2C1,6715131,AF181120,P98194,AT2C1_HUMAN,7YAG; 7YAH; 7YAI; 7YAJ; 7YAM; 8IWP; 8IWR; 8IWS; 8IWT; 8IWU; 8IWW,ATP2C1,ATP2C1,HGNC:13211,Humans,DB01373
219,Asparagine synthetase [glutamine-hydrolyzing],ASNS,179100,M27396,P08243,ASNS_HUMAN,6GQ3; 8SUE,ASNS,ASNS,HGNC:753,Humans,DB00128; DB00142; DB00171; DB00174
220,Ribosyldihydronicotinamide dehydrogenase [quinone],NQO2,190818,J02888,P16083,NQO2_HUMAN,1QR2; 1SG0; 1XI2; 1ZX1; 2BZS; 2QMY; 2QMZ; 2QR2; 2QWX; 2QX4; 2QX6; 2QX8; 2QX9; 3FW1; 3G5M; 3GAM; 3NFR; 3NHF; 3NHJ; 3NHK; 3NHL; 3NHP; 3NHR; 3NHS; 3NHU; 3NHW; 3NHY; 3O2N; 3O73; 3OVM; 3OWH; 3OWX; 3OX1; 3OX2; 3OX3; 3TE7; 3TEM; 3TZB; 3UXE; 3UXH; 4FGJ; 4FGK; 4FGL; 4GQI; 4GR9; 4QOD; 4QOE; 4QOF; 4QOG; 4QOH; 4QOI; 4QOJ; 4U7F; 4U7G; 4U7H; 4XDG; 4XDH; 4ZVK; 4ZVL; 4ZVM; 4ZVN; 5BUC; 5LBT; 5LBU; 5LBW; 5LBY; 5LBZ; 7O4D,NQO2,NQO2,HGNC:7856,Humans,DB00157; DB00170; DB01065
223,Valine--tRNA ligase,VARS1,31545,X59303,P26640,SYVC_HUMAN,,VARS1,VARS,HGNC:12651,Humans,DB00161
224,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,NDUFA1,2274974,X81900,O15239,NDUA1_HUMAN,5XTC; 5XTD; 5XTH; 5XTI,NDUFA1,NDUFA1,HGNC:7683,Humans,DB00157
225,"Pyrroline-5-carboxylate reductase 1, mitochondrial",PYCR1,189498,M77836,P32322,P5CR1_HUMAN,2GER; 2GR9; 2GRA; 2IZZ; 5UAT; 5UAU; 5UAV; 5UAW; 5UAX; 6XOZ; 6XP0; 6XP1; 6XP2; 6XP3; 8DKG; 8TCU; 8TCV; 8TCW; 8TCX; 8TCY; 8TCZ; 8TD0; 8TD1; 8TD2; 8TD3; 8TD4; 8TD5; 8TD6; 8TD7; 8TD8; 8TD9; 8TDB; 8TDC; 8TDD; 8VRE,PYCR1,PYCR1,HGNC:9721,Humans,DB00157; DB00172
227,Alcohol dehydrogenase 1A,ADH1A,178092,M12271,P07327,ADH1A_HUMAN,1HSO; 1U3T,ADH1A,ADH1A,HGNC:249,Humans,DB00157
228,"Tryptophan--tRNA ligase, cytoplasmic",WARS1,184657,M77804,P23381,SYWC_HUMAN,1O5T; 1R6T; 1R6U; 1ULH; 2AKE; 2AZX; 2DR2; 2QUH; 2QUI; 2QUJ; 2QUK; 5UJI; 5UJJ,WARS1,WARS,HGNC:12729,Humans,DB00150
230,"Tyrosine--tRNA ligase, cytoplasmic",YARS1,1184699,U40714,P54577,SYYC_HUMAN,1N3L; 1NTG; 1Q11; 4Q93; 4QBT; 5THH; 5THL; 7ROU,YARS1,YARS,HGNC:12840,Humans,DB00135
