ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
694,Beta-2 adrenergic receptor,ADRB2,29371,Y00106,P07550,ADRB2_HUMAN,1GQ4; 2R4R; 2R4S; 2RH1; 3D4S; 3KJ6; 3NY8; 3NY9; 3NYA; 3P0G; 3PDS; 3SN6; 4GBR; 4LDE; 4LDL; 4LDO; 4QKX; 5D5A; 5D5B; 5D6L; 5JQH; 5X7D; 6E67; 6KR8; 6MXT; 6N48; 6NI3; 6OBA; 6PRZ; 6PS0; 6PS1; 6PS2; 6PS3; 6PS4; 6PS5; 6PS6; 7BZ2; 7DHI; 7DHR; 7XK9; 7XKA; 8GDZ; 8GE1; 8GE2; 8GE3; 8GE4; 8GE5; 8GE6; 8GE7; 8GE8; 8GE9; 8GEA; 8GEB; 8GEC; 8GED; 8GEE; 8GEF; 8GEG; 8GEH; 8GEI; 8GEJ; 8GFV; 8GFW; 8GFX; 8GFY; 8GFZ; 8GG0; 8GG1; 8GG2; 8GG3; 8GG4; 8GG5; 8GG6; 8GG7; 8GG8; 8GG9; 8GGA; 8GGB; 8GGC; 8GGE; 8GGF; 8GGI; 8GGJ; 8GGK; 8GGL; 8GGM; 8GGN; 8GGO; 8GGP; 8GGQ; 8GGR; 8GGS; 8GGT; 8GGU; 8GGV; 8GGW; 8GGX; 8GGY; 8GGZ; 8GH0; 8GH1; 8JJ8; 8JJL; 8JJO; 8UHB; 8UNL; 8UNM; 8UNN; 8UNO; 8UNP; 8UNQ; 8UNR; 8UNS; 8UNT; 8UNU; 8UNV; 8UNW; 8UNX; 8UNY; 8UNZ; 8UO0; 8UO1; 8UO2; 8UO3; 8UO4; 8W1V; 8ZBE; 8ZCJ,ADRB2,ADRB2,HGNC:286,Humans,DB00127; DB00866; DB01295; DB01917; DB03566; DB07543; DB08807; DB08808; DB09013; DB09273; DB15784
695,Peptidyl-prolyl cis-trans isomerase FKBP1A,FKBP1A,182628,M34539,P62942,FKB1A_HUMAN,1A7X; 1B6C; 1BKF; 1BL4; 1D6O; 1D7H; 1D7I; 1D7J; 1EYM; 1F40; 1FAP; 1FKB; 1FKD; 1FKF; 1FKG; 1FKH; 1FKI; 1FKJ; 1FKR; 1FKS; 1FKT; 1J4H; 1J4I; 1J4R; 1NSG; 1QPF; 1QPL; 2DG3; 2DG4; 2DG9; 2FAP; 2FKE; 2ND5; 2PPN; 2PPO; 2PPP; 2RSE; 3FAP; 3H9R; 3MDY; 4DH0; 4FAP; 4IPX; 4N19; 4ODP; 4ODQ; 4ODR; 5I7P; 5I7Q; 6I1S; 6M4U; 6OQA; 6VCU; 6YF0; 6YF1; 6YF2; 6YF3; 7EPD; 7U0T; 7U8D; 8CHI; 8CHJ; 8CHK; 8CHL; 8CHM; 8ER6; 8ER7; 8ERA; 8JCU; 8JCV; 8JCW; 8JCX; 8JCY; 8JCZ; 8JD0; 8JD1; 8JD2; 8JD4; 8JGA; 8PDF; 8POD; 8PPZ; 8X6P; 8XI9,FKBP1A,FKBP1A,HGNC:3711,Humans,DB01712; DB01723; DB01951; DB02311; DB02888; DB03338; DB03621; DB04012; DB04094; DB08231; DB08520; DB08597
698,"Pyruvate carboxylase, mitochondrial",PC,458236,U04641,P11498,PYC_HUMAN,3BG3; 3BG9; 7WTA; 7WTB; 7WTC; 7WTD; 7WTE; 8HWL; 8J7O,PC,PC,HGNC:8636,Humans,DB07497
702,Acetyl-CoA carboxylase 2,ACACB,2138330,U89344,O00763,ACACB_HUMAN,2DN8; 2HJW; 2KCC; 3FF6; 3GID; 3GLK; 3JRW; 3JRX; 3TDC; 4HQ6; 5KKN,ACACB,ACACB,HGNC:85,Humans,DB02859; DB03781; DB07870
704,Tumor necrosis factor,TNF,339741,M16441,P01375,TNFA_HUMAN,1A8M; 1TNF; 2AZ5; 2E7A; 2TUN; 2ZJC; 2ZPX; 3ALQ; 3IT8; 3L9J; 3WD5; 4G3Y; 4TSV; 4TWT; 4Y6O; 5M2I; 5M2J; 5M2M; 5MU8; 5TSW; 5UUI; 5WUX; 5YOY; 6OOY; 6OOZ; 6OP0; 6RMJ; 6X81; 6X82; 6X83; 6X85; 6X86; 7ASY; 7AT7; 7ATB; 7JRA; 7KP9; 7KPA; 7KPB; 7QLF; 7TA3; 7TA6; 8Z8M,TNF,TNF,HGNC:11892,Humans,DB00051; DB04297; DB07145; DB09221; DB13751
705,Cysteinyl leukotriene receptor 1,CYSLTR1,5353887,AF119711,Q9Y271,CLTR1_HUMAN,6RZ4; 6RZ5,CYSLTR1,CYSLTR1,HGNC:17451,Humans,DB00587; DB08855
706,"High affinity 3',5'-cyclic-AMP phosphodiesterase 7A",PDE7A,5566609,L12052,Q13946,PDE7A_HUMAN,1ZKL; 3G3N; 4PM0; 4Y2B,PDE7A,PDE7A,HGNC:8791,Humans,DB07954; DB08602
707,Retinoic acid receptor RXR-gamma,RXRG,1053069,U38480,P48443,RXRG_HUMAN,2GL8; 7A79,RXRG,RXRG,HGNC:10479,Humans,DB02746
714,Creatine kinase M-type,CKM,180576,M14780,P06732,KCRM_HUMAN,1I0E; 7BF2,CKM,CKM,HGNC:1994,Humans,DB02490; DB04027
715,Alpha-1D adrenergic receptor,ADRA1D,177807,M76446,P25100,ADA1D_HUMAN,,ADRA1D,ADRA1D,HGNC:280,Humans,DB01472; DB09202; DB09206; DB11428; DB13665; DB15971
720,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",GAPDHS,3046742,AJ005371,O14556,G3PT_HUMAN,3H9E; 3PFW; 5C7L; 5C7O,GAPDHS,GAPDHS,HGNC:24864,Humans,DB02205; DB03331; DB04477; DB11638; DB14548
721,"Branched-chain-amino-acid aminotransferase, mitochondrial",BCAT2,2342862,U68418,O15382,BCAT2_HUMAN,1EKF; 1EKP; 1EKV; 1KT8; 1KTA; 2A1H; 2HDK; 2HG8; 2HGW; 2HGX; 2HHF; 5BWR; 5BWT; 5BWU; 5BWV; 5BWW; 5BWX; 5CR5; 5HNE; 5I5S; 5I5T; 5I5U; 5I5V; 5I5W; 5I5X; 5I5Y; 5I60; 5MPR; 6PRX,BCAT2,BCAT2,HGNC:977,Humans,DB02142; DB02635; DB04074
722,Inosine-5'-monophosphate dehydrogenase 2,IMPDH2,307066,J04208,P12268,IMDH2_HUMAN,1B3O; 1NF7; 1NFB; 6I0M; 6I0O; 6U8E; 6U8N; 6U8R; 6U8S; 6U9O; 6UA2; 6UA4; 6UA5; 6UAJ; 6UC2; 6UDO; 6UDP; 6UDQ; 8FOZ; 8FUZ; 8G8F; 8G9B,IMPDH2,IMPDH2,HGNC:6053,Humans,DB03070; DB03948; DB04566; DB14128
724,Osteocalcin,BGLAP,36093,X53698,P02818,OSTCN_HUMAN,,BGLAP,BGLAP,HGNC:1043,Humans,DB03847
731,"Cytochrome P450 11B1, mitochondrial",CYP11B1,181333,M32879,P15538,C11B1_HUMAN,6M7X; 7E7F,CYP11B1,CYP11B1,HGNC:2591,Humans,DB04581
732,Sodium/potassium-transporting ATPase subunit alpha-1,ATP1A1,219942,D00099,P05023,AT1A1_HUMAN,7E1Z; 7E20; 7E21,ATP1A1,ATP1A1,HGNC:799,Humans,DB04177; DB12843; DB14500
735,Heme oxygenase 1,HMOX1,35173,X06985,P09601,HMOX1_HUMAN,1N3U; 1N45; 1NI6; 1OYK; 1OYL; 1OZE; 1OZL; 1OZR; 1OZW; 1S13; 1S8C; 1T5P; 1TWN; 1TWR; 1XJZ; 1XK0; 1XK1; 1XK2; 1XK3; 3CZY; 3HOK; 3K4F; 3TGM; 4WD4; 5BTQ; 6EHA,HMOX1,HMOX1,HGNC:5013,Humans,DB01942; DB02073; DB02468; DB03906; DB04803; DB06914; DB07342
736,Translocator protein,TSPO,306883,M36035,P30536,TSPO_HUMAN,,TSPO,TSPO,HGNC:1158,Humans,DB00546; DB01567; DB01594
738,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,1458110,U62431,Q15822,ACHA2_HUMAN,5FJV,CHRNA2,CHRNA2,HGNC:1956,Humans,DB07720; DB08960; DB09028
741,Biliverdin reductase A,BLVRA,1246749,X93086,P53004,BIEA_HUMAN,2H63,BLVRA,BLVRA,HGNC:1062,Humans,DB14128
742,DNA topoisomerase 2-alpha,TOP2A,292830,J04088,P11388,TOP2A_HUMAN,1ZXM; 1ZXN; 4FM9; 4R1F; 5GWK; 5NNE; 6ZY5; 6ZY6; 6ZY7; 6ZY8; 8W50,TOP2A,TOP2A,HGNC:11989,Humans,DB03966; DB04576; DB04745
745,Glycine receptor subunit alpha-2,GLRA2,31849,X52008,P23416,GLRA2_HUMAN,5BKF; 5BKG; 7KUY; 7L31,GLRA2,GLRA2,HGNC:4327,Humans,DB00466; DB11582; DB15954
747,Aldo-keto reductase family 1 member B1,AKR1B1,178487,J04795,P15121,ALDR_HUMAN,1ABN; 1ADS; 1AZ1; 1AZ2; 1EF3; 1EL3; 1IEI; 1MAR; 1PWL; 1PWM; 1T40; 1T41; 1US0; 1X96; 1X97; 1X98; 1XGD; 1Z3N; 1Z89; 1Z8A; 2ACQ; 2ACR; 2ACS; 2ACU; 2AGT; 2DUX; 2DUZ; 2DV0; 2F2K; 2FZ8; 2FZ9; 2FZB; 2FZD; 2HV5; 2HVN; 2HVO; 2I16; 2I17; 2IKG; 2IKH; 2IKI; 2IKJ; 2INE; 2INZ; 2IPW; 2IQ0; 2IQD; 2IS7; 2ISF; 2J8T; 2NVC; 2NVD; 2PD5; 2PD9; 2PDB; 2PDC; 2PDF; 2PDG; 2PDH; 2PDI; 2PDJ; 2PDK; 2PDL; 2PDM; 2PDN; 2PDP; 2PDQ; 2PDU; 2PDW; 2PDX; 2PDY; 2PEV; 2PF8; 2PFH; 2PZN; 2QXW; 2R24; 3BCJ; 3DN5; 3G5E; 3GHR; 3GHS; 3GHT; 3GHU; 3LBO; 3LD5; 3LEN; 3LEP; 3LQG; 3LQL; 3LZ3; 3LZ5; 3M0I; 3M4H; 3M64; 3MB9; 3MC5; 3ONB; 3ONC; 3P2V; 3Q65; 3Q67; 3RX2; 3RX3; 3RX4; 3S3G; 3T42; 3U2C; 3V35; 3V36; 4GCA; 4GQ0; 4IGS; 4JIR; 4LAU; 4LAZ; 4LB3; 4LB4; 4LBR; 4LBS; 4NKC; 4PR4; 4PRR; 4PRT; 4PUU; 4PUW; 4Q7B; 4QBX; 4QR6; 4QX4; 4QXI; 4RPQ; 4XZH; 4XZI; 4YS1; 4YU1; 5HA7; 5OU0; 5OUJ; 5OUK; 6F7R; 6F81; 6F82; 6F84; 6F8O; 6SYW; 6T27; 6T3P; 6T5G; 6T7Q; 6TD8; 6TUC; 6TUF; 6TXP; 6XUM; 6Y03; 6Y1P; 8A4N; 8AE9; 8AQG; 8AQP; 8AUU; 8B34; 8B3N; 8B3R; 8B66; 8BJL; 8CNF; 8CNP; 8FH5; 8FH6; 8FH7; 8FH8; 8FH9; 8OZ2; 8P2R,AKR1B1,AKR1B1,HGNC:381,Humans,DB01689; DB01852; DB02007; DB02020; DB02021; DB02101; DB02132; DB02518; DB02712; DB02834; DB02994; DB03461; DB07028; DB07030; DB07093; DB07139; DB07187; DB07352; DB07450; DB07498; DB07999; DB08000; DB08084; DB08098; DB08449; DB08772; DB13182; DB15581
748,Fibroblast growth factor receptor 2,FGFR2,31374,X52832,P21802,FGFR2_HUMAN,1DJS; 1E0O; 1EV2; 1GJO; 1II4; 1IIL; 1NUN; 1OEC; 1WVZ; 2FDB; 2PSQ; 2PVF; 2PVY; 2PWL; 2PY3; 2PZ5; 2PZP; 2PZR; 2Q0B; 3B2T; 3CAF; 3CLY; 3CU1; 3DAR; 3EUU; 3OJ2; 3OJM; 3RI1; 4J23; 4J95; 4J96; 4J97; 4J98; 4J99; 4WV1,,FGFR2,HGNC:3689,Humans,DB01901; DB02058; DB02491
749,Sodium-dependent serotonin transporter,SLC6A4,36433,X70697,P31645,SC6A4_HUMAN,5I6X; 5I6Z; 5I71; 5I73; 5I74; 5I75; 6AWN; 6AWO; 6AWP; 6AWQ; 6DZV; 6DZW; 6DZY; 6DZZ; 6VRH; 6VRK; 6VRL; 6W2B; 6W2C; 7LI6; 7LI7; 7LI8; 7LI9; 7LIA; 7LWD; 7MGW; 7TXT,SLC6A4,SLC6A4,HGNC:11050,Humans,DB01442; DB01454; DB01472; DB01509; DB09186; DB09196
752,Sodium/hydrogen exchanger 1,SLC9A1,178753,M81768,P19634,SL9A1_HUMAN,1Y4E; 2BEC; 2E30; 2HTG; 2KBV; 2L0E; 2MDF; 2YGG; 6BJF; 6NUC; 6NUF; 6NUU; 6ZBI; 7DSV; 7DSW; 7DSX,SLC9A1,SLC9A1,HGNC:11071,Humans,DB02624
753,Phenylalanine-4-hydroxylase,PAH,189937,K03020,P00439,PH4H_HUMAN,1DMW; 1J8T; 1J8U; 1KW0; 1LRM; 1MMK; 1MMT; 1PAH; 1TDW; 1TG2; 2PAH; 3PAH; 4ANP; 4PAH; 5FII; 5PAH; 6HPO; 6HYC; 6N1K; 6PAH,PAH,PAH,HGNC:8582,Humans,DB02562; DB03673; DB04400; DB04419
756,D(2) dopamine receptor,DRD2,181432,M30625,P14416,DRD2_HUMAN,5AER; 6CM4; 6LUQ; 6VMS; 7DFP; 7JVR; 8IRS; 8TZQ; 8U02,DRD2,DRD2,HGNC:3023,Humans,DB01239; DB01295; DB01463; DB01549; DB01614; DB01622; DB04599; DB08922; DB09207; DB13511; DB13665; DB15492; DB15971; DB16602
758,"Arginase-2, mitochondrial",ARG2,1694633,D86724,P78540,ARGI2_HUMAN,1PQ3; 4HZE; 4I06; 4IE2; 4IE3; 4IXU; 4IXV; 6Q37; 6Q39; 6SS2; 6SS4; 6SS6,ARG2,ARG2,HGNC:664,Humans,DB03731
759,Thromboxane A2 receptor,TBXA2R,533326,D38081,P21731,TA2R_HUMAN,8XJN; 8XJO,TBXA2R,TBXA2R,HGNC:11608,Humans,DB01207; DB06739; DB09285
760,"Glutamate receptor ionotropic, NMDA 2A",GRIN2A,558749,U09002,Q12879,NMDE1_HUMAN,3NFL; 5H8F; 5H8H; 5H8N; 5H8Q; 5I2K; 5I2N; 5KCJ; 5KDT; 5TP9; 5TPA; 6IRA; 6IRF; 6IRG; 6IRH; 7EOQ; 7EOR; 7EOS; 7EOT; 7EOU; 7EU7; 8E99; 8JIZ; 8JJ0; 8JJ1; 8JJ2,GRIN2A,GRIN2A,HGNC:4585,Humans,DB00127; DB01520; DB02655; DB03759
761,Inosine-5'-monophosphate dehydrogenase 1,IMPDH1,307067,J05272,P20839,IMDH1_HUMAN,1JCN; 7RER; 7RES; 7RFE; 7RFF; 7RFG; 7RFH; 7RFI; 7RGD; 7RGI; 7RGL; 7RGM; 7RGQ; 8U7M; 8U7Q; 8U7V; 8U8O; 8U8Y,IMPDH1,IMPDH1,HGNC:6052,Humans,DB02109; DB03948; DB04566; DB13243
762,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS,337928,M26393,P16219,ACADS_HUMAN,2VIG; 7Y0A; 7Y0B; 8SGS,ACADS,ACADS,HGNC:90,Humans,DB03059
764,Gamma-aminobutyric acid receptor subunit alpha-6,GABRA6,1470364,S81944,Q16445,GBRA6_HUMAN,,GABRA6,GABRA6,HGNC:4080,Humans,DB01352; DB01354; DB01355; DB01496
765,Chloride channel protein 2,CLCN2,2570864,AF026004,P51788,CLCN2_HUMAN,7XF5; 7XJA; 8GQU; 8TA2; 8TA3; 8TA4; 8TA5; 8TA6,CLCN2,CLCN2,HGNC:2020,Humans,DB04707
767,Epidermal growth factor receptor,EGFR,757924,X00588,P00533,EGFR_HUMAN,1IVO; 1M14; 1M17; 1MOX; 1NQL; 1XKK; 1YY9; 1Z9I; 2EB2; 2EB3; 2GS2; 2GS6; 2GS7; 2ITN; 2ITO; 2ITP; 2ITQ; 2ITT; 2ITU; 2ITV; 2ITW; 2ITX; 2ITY; 2ITZ; 2J5E; 2J5F; 2J6M; 2JIT; 2JIU; 2JIV; 2KS1; 2M0B; 2M20; 2N5S; 2RF9; 2RFD; 2RFE; 2RGP; 3B2U; 3B2V; 3BEL; 3BUO; 3C09; 3G5V; 3G5Y; 3GOP; 3GT8; 3IKA; 3LZB; 3NJP; 3OB2; 3OP0; 3P0Y; 3PFV; 3POZ; 3QWQ; 3UG1; 3UG2; 3VJN; 3VJO; 3VRP; 3VRR; 3W2O; 3W2P; 3W2Q; 3W2R; 3W2S; 3W32; 3W33; 4G5J; 4G5P; 4HJO; 4I1Z; 4I20; 4I21; 4I22; 4I23; 4I24; 4JQ7; 4JQ8; 4JR3; 4JRV; 4KRL; 4KRM; 4KRO; 4KRP; 4LI5; 4LL0; 4LQM; 4LRM; 4R3P; 4R3R; 4R5S; 4RIW; 4RIX; 4RIY; 4RJ4; 4RJ5; 4RJ6; 4RJ7; 4RJ8; 4TKS; 4UIP; 4UV7; 4WD5; 4WKQ; 4WRG; 4ZAU; 4ZJV; 4ZSE; 5C8K; 5C8M; 5C8N; 5CAL; 5CAN; 5CAO; 5CAP; 5CAQ; 5CAS; 5CAU; 5CAV; 5CNN; 5CNO; 5CZH; 5CZI; 5D41; 5EDP; 5EDQ; 5EDR; 5EM5; 5EM6; 5EM7; 5EM8; 5FED; 5FEE; 5FEQ; 5GMP; 5GNK; 5GTY; 5GTZ; 5HCX; 5HCY; 5HCZ; 5HG5; 5HG7; 5HG8; 5HG9; 5HIB; 5HIC; 5J9Y; 5J9Z; 5JEB; 5LV6; 5SX4; 5SX5; 5U8L; 5UG8; 5UG9; 5UGA; 5UGB; 5UGC; 5UWD; 5WB7; 5WB8; 5X26; 5X27; 5X28; 5X2A; 5X2C; 5X2F; 5X2K; 5XDK; 5XDL; 5XGM; 5XGN; 5XWD; 5Y25; 5Y9T; 5YU9; 5ZTO; 5ZWJ; 6ARU; 6B3S; 6D8E; 6DUK; 6JRJ; 6JRK; 6JRX; 6JWL; 6JX0; 6JX4; 6JXT; 6JZ0; 6LUB; 6LUD; 6P1D; 6P1L; 6P8Q; 6S89; 6S8A; 6S9B; 6S9C; 6S9D; 6TFU; 6TFV; 6TFW; 6TFY; 6TFZ; 6TG0; 6TG1; 6V5N; 6V5P; 6V66; 6V6K; 6V6O; 6VH4; 6VHN; 6VHP; 6WA2; 6WAK; 6WXN; 6XL4; 6Z4B; 6Z4D; 7A2A; 7A6I; 7A6J; 7A6K; 7AEI; 7AEM; 7B85; 7ER2; 7JXI; 7JXK; 7JXL; 7JXM; 7JXP; 7JXQ; 7JXW; 7K1H; 7K1I; 7KXZ; 7KY0; 7LEN; 7LFR; 7LFS; 7LG8; 7LGS; 7LTX; 7OM4; 7OXB; 7SI1; 7SYD; 7SYE; 7SZ0; 7SZ1; 7SZ5; 7SZ7; 7T4I; 7T4J; 7TVD; 7U98; 7U99; 7U9A; 7UKV; 7UKW; 7VRA; 7VRE; 7ZYM; 7ZYN; 7ZYP; 7ZYQ; 8A27; 8A2A; 8A2B; 8A2D; 8D73; 8D76; 8DSW; 8EME; 8F1H; 8F1W; 8F1X; 8F1Y; 8F1Z; 8FV3; 8FV4; 8G63; 8GB4; 8GK5; 8H7X; 8HGO; 8HGP; 8HGS; 8HV1; 8HV2; 8HV3; 8HV4; 8HV5; 8HV6; 8HV7; 8HV8; 8HV9; 8HVA; 8HY7; 8KFQ; 8PNZ; 8PO0; 8PO1; 8PO2; 8PO3; 8PO4; 8S1M; 8SC7; 8TJL; 8TO3; 8TO4; 8UKV; 8UKW; 8UKX; 8WD4,EGFR,EGFR,HGNC:3236,Humans,DB03496; DB07602; DB07662; DB08052; DB08339; DB08462; DB11737; DB16768
770,Mu-type opioid receptor,OPRM1,452073,L25119,P35372,OPRM_HUMAN,8EF5; 8EF6; 8EFB; 8EFL; 8EFO; 8EFQ; 8F7Q; 8F7R; 8K9K; 8K9L,OPRM1,OPRM1,HGNC:8156,Humans,DB01433; DB01439; DB01444; DB01462; DB01466; DB01565; DB08856; DB08861; DB09181; DB14009
772,Activated CDC42 kinase 1,TNK2,8850245,L13738,Q07912,ACK1_HUMAN,1CF4; 1U46; 1U4D; 1U54; 3EQP; 3EQR; 4EWH; 4HZR; 4HZS; 4ID7; 5ZXB; 6VQM; 7KP6; 8FE9; 8FZ3; 8HMT; 8Q5P; 8THA,TNK2,TNK2,HGNC:19297,Humans,DB04367
775,Heparin cofactor 2,SERPIND1,183910,M12849,P05546,HEP2_HUMAN,1JMJ; 1JMO; 2NAT; 2NCU; 2NCV; 2NCW; 6J12; 6KBO; 6KBV,SERPIND1,SERPIND1,HGNC:4838,Humans,DB14548
776,Farnesyl pyrophosphate synthase,FDPS,182399,J05262,P14324,FPPS_HUMAN,1YQ7; 1YV5; 1ZW5; 2F7M; 2F89; 2F8C; 2F8Z; 2F92; 2F94; 2F9K; 2OPM; 2OPN; 2QIS; 2RAH; 2VF6; 3B7L; 3CP6; 3N1V; 3N1W; 3N3L; 3N45; 3N46; 3N49; 3N5H; 3N5J; 3N6K; 3RYE; 3S4J; 4DEM; 4GA3; 4H5C; 4H5D; 4H5E; 4JVJ; 4KFA; 4KPD; 4KPJ; 4KQ5; 4KQS; 4KQU; 4L2X; 4LFV; 4LPG; 4LPH; 4N1Z; 4N9U; 4NFI; 4NFJ; 4NFK; 4NG6; 4NKE; 4NKF; 4NUA; 4OGU; 4P0V; 4P0W; 4P0X; 4PVX; 4PVY; 4Q23; 4QPF; 4QXS; 4RXA; 4XQR; 4XQS; 4XQT; 5CG5; 5CG6; 5DGM; 5DGN; 5DGS; 5DIQ; 5DJP; 5DJR; 5DJV; 5JA0; 5JUZ; 5JV0; 5JV1; 5JV2; 5KSX; 5YGI; 6N7Y; 6N7Z; 6N82; 6N83; 6OAG; 6OAH,FDPS,FDPS,HGNC:3631,Humans,DB01785; DB02508; DB02552; DB04160; DB04714; DB06255; DB06830; DB07404; DB07409; DB07410; DB07426; DB07780; DB07841; DB07873; DB08180; DB11620
779,Vitamin D3 receptor,VDR,340203,J03258,P11473,VDR_HUMAN,1DB1; 1IE8; 1IE9; 1KB2; 1KB4; 1KB6; 1S0Z; 1S19; 1TXI; 1YNW; 2HAM; 2HAR; 2HAS; 2HB7; 2HB8; 3A2I; 3A2J; 3A3Z; 3A40; 3A78; 3AUQ; 3AUR; 3AX8; 3AZ1; 3AZ2; 3AZ3; 3B0T; 3CS4; 3CS6; 3KPZ; 3M7R; 3OGT; 3P8X; 3TKC; 3VHW; 3W0A; 3W0C; 3W0Y; 3WGP; 3WWR; 3X31; 3X36; 4G2I; 4ITE; 4ITF; 5GT4; 5V39; 5YSY; 5YT2; 7QPP; 8IQN; 8IQT,VDR,VDR,HGNC:12679,Humans,DB03451; DB07530; DB08742; DB14635
781,Potassium voltage-gated channel subfamily A member 1,KCNA1,186663,L02750,Q09470,KCNA1_HUMAN,,KCNA1,KCNA1,HGNC:6218,Humans,DB08837
785,Multidrug resistance-associated protein 1,ABCC1,1835659,L05628,P33527,MRP1_HUMAN,2CBZ; 4C3Z,ABCC1,ABCC1,HGNC:51,Humans,DB08855
787,Gag-Pol polyprotein,gag-pol,328661,K02007,P03369,POL_HV1A2,1AID; 1B6J; 1B6K; 1B6L; 1B6M; 1B6P; 1CPI; 1D4K; 1D4L; 1F7A; 1KJ4; 1KJ7; 1KJF; 1KJG; 1KJH; 1KZK; 1MT7; 1MT8; 1MT9; 1MTB; 1MTR; 1N49; 1T3R; 1TSQ; 1TSU; 1YTG; 1YTH; 1Z1H; 1Z1R; 2AID; 2F3K; 2FGU; 2FGV; 2FNS; 2FNT; 2J9J; 2J9K; 2JE4; 2NXD; 2NXL; 2NXM; 2Q3K; 2QHY; 2QHZ; 2QI0; 2QI1; 2QI3; 2QI4; 2QI5; 2QI6; 2QI7; 3AID; 3BXR; 3BXS; 3EKP; 3EKQ; 3EKT; 3EKV; 3EKW; 3EKX; 3EKY; 3EL0; 3EL1; 3EL4; 3EL5; 3EL9; 3EM3; 3EM4; 3EM6; 3FSM; 3GI0; 3GI4; 3GI5; 3GI6; 3HAU; 3HAW; 3HBO; 3HDK; 3HLO; 3HVP; 3HZC; 3I2L; 3I7E; 3IAW; 3KA2; 3LZV; 3MXD; 3MXE; 3NWQ; 3NWX; 3NXN; 3NYG; 3O9F; 3O9G; 3O9H; 3O9I; 3OXV; 3OXW; 3OXX; 3OY4; 3R4B; 4EP2; 4EP3; 4EPJ; 4EQ0; 4EQJ; 4F73; 4F74; 4F75; 4F76; 4HVP; 4OBD; 4OBF; 4OBG; 4OBH; 4OBJ; 4OBK; 4QJ6; 4QJ7; 4QJ8; 4QJ9; 4QJA; 7HVP; 8HVP,,,,HIV-1,DB02411; DB02668; DB03768; DB04454; DB07679; DB07910; DB08622
791,Cystathionine gamma-lyase,CTH,262476,S52784,P32929,CGL_HUMAN,2NMP; 3COG; 3ELP; 5EIG; 5TSU; 5TT2; 6NBA; 6OVG,CTH,CTH,HGNC:2501,Humans,DB02328; DB03928; DB04217
792,Estrogen receptor beta,ESR2,2911152,AB006590,Q92731,ESR2_HUMAN,1L2J; 1NDE; 1QKM; 1U3Q; 1U3R; 1U3S; 1U9E; 1X76; 1X78; 1X7B; 1X7J; 1YY4; 1YYE; 1ZAF; 2FSZ; 2GIU; 2I0G; 2JJ3; 2NV7; 2QTU; 2YJD; 2YLY; 2Z4B; 3OLL; 3OLS; 3OMO; 3OMP; 3OMQ; 4J24; 4J26; 4ZI1; 5TOA; 7XVY; 7XVZ; 7XWP; 7XWQ; 7XWR,ESR2,ESR2,HGNC:3468,Humans,DB01524; DB01878; DB02746; DB02757; DB02983; DB03467; DB03860; DB03882; DB04020; DB04216; DB06875; DB06927; DB06937; DB06973; DB07009; DB07032; DB07036; DB07119; DB07150; DB07198; DB07230; DB07236; DB07638; DB07702; DB07757; DB07933; DB08020; DB13182; DB13310; DB13869; DB14511; DB14641; DB16770
794,Glucocorticoid receptor,NR3C1,31680,X03225,P04150,GCR_HUMAN,1M2Z; 1NHZ; 1P93; 3BQD; 3CLD; 3E7C; 3H52; 3K22; 3K23; 4CSJ; 4HN5; 4HN6; 4LSJ; 4MDD; 4P6W; 4P6X; 4UDC; 4UDD; 5CBX; 5CBY; 5CBZ; 5CC1; 5E69; 5E6A; 5E6B; 5E6C; 5E6D; 5EMC; 5EMP; 5EMQ; 5G3J; 5G5W; 5NFP; 5NFT; 5UC1; 5UC3; 5VA0; 5VA7; 6BQU; 6CFN; 6DXK; 6EL6; 6EL7; 6EL9; 6X6D; 6X6E; 6YMO; 6YO8; 6YOS; 7KRJ; 7KW7; 7PRV; 7PRW; 7PRX; 8A9G; 8FFV; 8FFW; 8VKZ,NR3C1,NR3C1,HGNC:7978,Humans,DB00764; DB01384; DB02210; DB04630; DB04652; DB13867; DB14538; DB14583
795,Gamma-aminobutyric acid receptor subunit alpha-1,GABRA1,31631,X13584,P14867,GBRA1_HUMAN,6CDU; 6D1S; 6D6T; 6D6U; 6HUG; 6HUJ; 6HUK; 6HUO; 6HUP; 6I53; 6X3S; 6X3T; 6X3U; 6X3V; 6X3W; 6X3X; 6X3Z; 6X40; 7PBD; 7PBZ; 7PC0; 7QNE; 7T0W; 7T0Z; 8DD2; 8DD3; 8SGO; 8SI9; 8SID; 8VQY; 8VRN,GABRA1,GABRA1,HGNC:4075,Humans,DB00466; DB00837; DB01341; DB01352; DB01354; DB01355; DB01496; DB01567; DB07776; DB11582
797,5-hydroxytryptamine receptor 1B,HTR1B,219679,D10995,P28222,5HT1B_HUMAN,4IAQ; 4IAR; 5V54; 6G79; 7C61,HTR1B,HTR1B,HGNC:5287,Humans,DB08807
